num,sentence,fileid,senseid
,La <WSD>questione<WSD> esamina il tipo di danno che viene arrecato allo spirito sportivo .,d007.s011.t001,bn:00047690n
,La questione esamina il <WSD>tipo<WSD> di danno che viene arrecato allo spirito sportivo .,d007.s011.t002,bn:00078798n
,La questione esamina il tipo di <WSD>danno<WSD> che viene arrecato allo spirito sportivo .,d007.s011.t003,bn:00025080n
,La questione esamina il tipo di danno che viene arrecato allo <WSD>spirito<WSD> sportivo .,d007.s011.t004,bn:00033960n
,"Uno dei <WSD>vantaggi<WSD> che includono lo spirito sportivo è l' integrità fisica dei giocatori avversari , aspetto che con queste azioni non è stato messo in pericolo , cioè , non c' era gioco violento .",d007.s012.t001,bn:00011225n bn:00001559n
,"Uno dei vantaggi che includono lo <WSD>spirito<WSD> sportivo è l' integrità fisica dei giocatori avversari , aspetto che con queste azioni non è stato messo in pericolo , cioè , non c' era gioco violento .",d007.s012.t002,bn:00033960n
,"Uno dei vantaggi che includono lo spirito sportivo è l' <WSD>integrità<WSD> fisica dei giocatori avversari , aspetto che con queste azioni non è stato messo in pericolo , cioè , non c' era gioco violento .",d007.s012.t003,bn:00047017n
,"Uno dei vantaggi che includono lo spirito sportivo è l' integrità fisica dei <WSD>giocatori<WSD> avversari , aspetto che con queste azioni non è stato messo in pericolo , cioè , non c' era gioco violento .",d007.s012.t004,bn:00060799n
,"Uno dei vantaggi che includono lo spirito sportivo è l' integrità fisica dei giocatori avversari , <WSD>aspetto<WSD> che con queste azioni non è stato messo in pericolo , cioè , non c' era gioco violento .",d007.s012.t005,bn:00006383n
,"Uno dei vantaggi che includono lo spirito sportivo è l' integrità fisica dei giocatori avversari , aspetto che con queste <WSD>azioni<WSD> non è stato messo in pericolo , cioè , non c' era gioco violento .",d007.s012.t006,bn:00001127n
,"Uno dei vantaggi che includono lo spirito sportivo è l' integrità fisica dei giocatori avversari , aspetto che con queste azioni non è stato messo in <WSD>pericolo<WSD> , cioè , non c' era gioco violento .",d007.s012.t007,bn:00025170n
,"Uno dei vantaggi che includono lo spirito sportivo è l' integrità fisica dei giocatori avversari , aspetto che con queste azioni non è stato messo in pericolo , cioè , non c' era <WSD>gioco<WSD> violento .",d007.s012.t008,bn:00037180n bn:00037181n
,"Un altro di questi <WSD>vantaggi<WSD> che ha a che fare con il fare-play è quello di evitare che la squadra dei giocatori che trasgrediscono prenda ingiustamente vantaggio sulla squadra avversaria , il che non è comunque accaduto .",d007.s013.t001,bn:00011225n bn:00001559n
,"Un altro di questi vantaggi che ha a che fare con il fare-play è quello di evitare che la <WSD>squadra<WSD> dei giocatori che trasgrediscono prenda ingiustamente vantaggio sulla squadra avversaria , il che non è comunque accaduto .",d007.s013.t002,bn:00073699n
,"Un altro di questi vantaggi che ha a che fare con il fare-play è quello di evitare che la squadra dei <WSD>giocatori<WSD> che trasgrediscono prenda ingiustamente vantaggio sulla squadra avversaria , il che non è comunque accaduto .",d007.s013.t003,bn:00060799n
,"Un altro di questi vantaggi che ha a che fare con il fare-play è quello di evitare che la squadra dei giocatori che trasgrediscono prenda ingiustamente <WSD>vantaggio<WSD> sulla squadra avversaria , il che non è comunque accaduto .",d007.s013.t004,bn:00011225n bn:00001559n
,"Un altro di questi vantaggi che ha a che fare con il fare-play è quello di evitare che la squadra dei giocatori che trasgrediscono prenda ingiustamente vantaggio sulla <WSD>squadra<WSD> avversaria , il che non è comunque accaduto .",d007.s013.t005,bn:00073699n
,"Tuttavia , la <WSD>cosa<WSD> paradossale riguardo l' azione dei giocatori del Real_Madrid è che questa non era conforme a quello che normalmente caratterizza una frode legale , in quanto la violazione delle regole non è stata fatta in segreto per cercare di evitare la sanzione , ma la loro azione era più esplicita quindi hanno ricevuto la punizione da parte dell' arbitro .",d007.s014.t001,bn:00076925n
,"Tuttavia , la cosa paradossale riguardo l' <WSD>azione<WSD> dei giocatori del Real_Madrid è che questa non era conforme a quello che normalmente caratterizza una frode legale , in quanto la violazione delle regole non è stata fatta in segreto per cercare di evitare la sanzione , ma la loro azione era più esplicita quindi hanno ricevuto la punizione da parte dell' arbitro .",d007.s014.t002,bn:00001127n
,"Tuttavia , la cosa paradossale riguardo l' azione dei <WSD>giocatori<WSD> del Real_Madrid è che questa non era conforme a quello che normalmente caratterizza una frode legale , in quanto la violazione delle regole non è stata fatta in segreto per cercare di evitare la sanzione , ma la loro azione era più esplicita quindi hanno ricevuto la punizione da parte dell' arbitro .",d007.s014.t003,bn:00060799n
,"Tuttavia , la cosa paradossale riguardo l' azione dei giocatori del <WSD>Real_Madrid<WSD> è che questa non era conforme a quello che normalmente caratterizza una frode legale , in quanto la violazione delle regole non è stata fatta in segreto per cercare di evitare la sanzione , ma la loro azione era più esplicita quindi hanno ricevuto la punizione da parte dell' arbitro .",d007.s014.t004,bn:01997706n
,"Tuttavia , la cosa paradossale riguardo l' azione dei giocatori del Real_Madrid è che questa non era conforme a quello che normalmente caratterizza una <WSD>frode<WSD> legale , in quanto la violazione delle regole non è stata fatta in segreto per cercare di evitare la sanzione , ma la loro azione era più esplicita quindi hanno ricevuto la punizione da parte dell' arbitro .",d007.s014.t005,bn:00036292n
,"Tuttavia , la cosa paradossale riguardo l' azione dei giocatori del Real_Madrid è che questa non era conforme a quello che normalmente caratterizza una frode legale , in quanto la <WSD>violazione<WSD> delle regole non è stata fatta in segreto per cercare di evitare la sanzione , ma la loro azione era più esplicita quindi hanno ricevuto la punizione da parte dell' arbitro .",d007.s014.t006,bn:00046721n
,"Tuttavia , la cosa paradossale riguardo l' azione dei giocatori del Real_Madrid è che questa non era conforme a quello che normalmente caratterizza una frode legale , in quanto la violazione delle <WSD>regole<WSD> non è stata fatta in segreto per cercare di evitare la sanzione , ma la loro azione era più esplicita quindi hanno ricevuto la punizione da parte dell' arbitro .",d007.s014.t007,bn:00066933n bn:00064192n
,"Tuttavia , la cosa paradossale riguardo l' azione dei giocatori del Real_Madrid è che questa non era conforme a quello che normalmente caratterizza una frode legale , in quanto la violazione delle regole non è stata fatta in <WSD>segreto<WSD> per cercare di evitare la sanzione , ma la loro azione era più esplicita quindi hanno ricevuto la punizione da parte dell' arbitro .",d007.s014.t008,
,"Tuttavia , la cosa paradossale riguardo l' azione dei giocatori del Real_Madrid è che questa non era conforme a quello che normalmente caratterizza una frode legale , in quanto la violazione delle regole non è stata fatta in segreto per cercare di evitare la <WSD>sanzione<WSD> , ma la loro azione era più esplicita quindi hanno ricevuto la punizione da parte dell' arbitro .",d007.s014.t009,bn:01390975n
,"Tuttavia , la cosa paradossale riguardo l' azione dei giocatori del Real_Madrid è che questa non era conforme a quello che normalmente caratterizza una frode legale , in quanto la violazione delle regole non è stata fatta in segreto per cercare di evitare la sanzione , ma la loro <WSD>azione<WSD> era più esplicita quindi hanno ricevuto la punizione da parte dell' arbitro .",d007.s014.t010,bn:00001127n
,"Tuttavia , la cosa paradossale riguardo l' azione dei giocatori del Real_Madrid è che questa non era conforme a quello che normalmente caratterizza una frode legale , in quanto la violazione delle regole non è stata fatta in segreto per cercare di evitare la sanzione , ma la loro azione era più esplicita quindi hanno ricevuto la <WSD>punizione<WSD> da parte dell' arbitro .",d007.s014.t011,bn:00061325n
,"Tuttavia , la cosa paradossale riguardo l' azione dei giocatori del Real_Madrid è che questa non era conforme a quello che normalmente caratterizza una frode legale , in quanto la violazione delle regole non è stata fatta in segreto per cercare di evitare la sanzione , ma la loro azione era più esplicita quindi hanno ricevuto la punizione da <WSD>parte<WSD> dell' arbitro .",d007.s014.t012,bn:00017749n
,"Tuttavia , la cosa paradossale riguardo l' azione dei giocatori del Real_Madrid è che questa non era conforme a quello che normalmente caratterizza una frode legale , in quanto la violazione delle regole non è stata fatta in segreto per cercare di evitare la sanzione , ma la loro azione era più esplicita quindi hanno ricevuto la punizione da parte dell' <WSD>arbitro<WSD> .",d007.s014.t013,bn:14866890n
,Hanno aspettato e accettato la <WSD>sanzione<WSD> senza lamentele .,d007.s015.t001,bn:01390975n
,Un' altra <WSD>domanda<WSD> è che tipo di vantaggio i trasgressori hanno ottenuto dalle azioni deliberatamente svolte .,d007.s016.t001,bn:00030951n
,Un' altra domanda è che <WSD>tipo<WSD> di vantaggio i trasgressori hanno ottenuto dalle azioni deliberatamente svolte .,d007.s016.t002,bn:00078798n
,Un' altra domanda è che tipo di <WSD>vantaggio<WSD> i trasgressori hanno ottenuto dalle azioni deliberatamente svolte .,d007.s016.t003,bn:00011225n bn:00001559n
,Un' altra domanda è che tipo di vantaggio i <WSD>trasgressori<WSD> hanno ottenuto dalle azioni deliberatamente svolte .,d007.s016.t004,bn:00077999n
,Un' altra domanda è che tipo di vantaggio i trasgressori hanno ottenuto dalle <WSD>azioni<WSD> deliberatamente svolte .,d007.s016.t005,bn:00001127n
,"Qui sembra necessario affermare che non si tratta né di una <WSD>situazione<WSD> di svantaggio per il rivale né di un vantaggio ottenuto nella stessa partita , perché evidentemente il risultato dell' azione presuppone di lasciare la propria squadra con meno giocatori .",d007.s017.t001,bn:00071869n
,"Qui sembra necessario affermare che non si tratta né di una situazione di <WSD>svantaggio<WSD> per il rivale né di un vantaggio ottenuto nella stessa partita , perché evidentemente il risultato dell' azione presuppone di lasciare la propria squadra con meno giocatori .",d007.s017.t002,bn:00028632n
,"Qui sembra necessario affermare che non si tratta né di una situazione di svantaggio per il <WSD>rivale<WSD> né di un vantaggio ottenuto nella stessa partita , perché evidentemente il risultato dell' azione presuppone di lasciare la propria squadra con meno giocatori .",d007.s017.t003,bn:00017562n
,"Qui sembra necessario affermare che non si tratta né di una situazione di svantaggio per il rivale né di un <WSD>vantaggio<WSD> ottenuto nella stessa partita , perché evidentemente il risultato dell' azione presuppone di lasciare la propria squadra con meno giocatori .",d007.s017.t004,bn:00011225n bn:00001559n
,"Qui sembra necessario affermare che non si tratta né di una situazione di svantaggio per il rivale né di un vantaggio ottenuto nella stessa partita , perché evidentemente il <WSD>risultato<WSD> dell' azione presuppone di lasciare la propria squadra con meno giocatori .",d007.s017.t005,bn:00021961n
,"Qui sembra necessario affermare che non si tratta né di una situazione di svantaggio per il rivale né di un vantaggio ottenuto nella stessa partita , perché evidentemente il risultato dell' <WSD>azione<WSD> presuppone di lasciare la propria squadra con meno giocatori .",d007.s017.t006,bn:00001127n
,"Qui sembra necessario affermare che non si tratta né di una situazione di svantaggio per il rivale né di un vantaggio ottenuto nella stessa partita , perché evidentemente il risultato dell' azione presuppone di lasciare la propria <WSD>squadra<WSD> con meno giocatori .",d007.s017.t007,bn:00073699n
,"Qui sembra necessario affermare che non si tratta né di una situazione di svantaggio per il rivale né di un vantaggio ottenuto nella stessa partita , perché evidentemente il risultato dell' azione presuppone di lasciare la propria squadra con meno <WSD>giocatori<WSD> .",d007.s017.t008,bn:00060799n
,"E non si tratta di una <WSD>strategia<WSD> utile per la prossima partita , perché il club non sarà in grado di contare su quei giocatori .",d007.s018.t001,bn:00069579n
,"E non si tratta di una strategia utile per la prossima partita , perché il <WSD>club<WSD> non sarà in grado di contare su quei giocatori .",d007.s018.t002,bn:00020039n
,"E non si tratta di una strategia utile per la prossima partita , perché il club non sarà in grado di contare su quei <WSD>giocatori<WSD> .",d007.s018.t003,bn:00060799n
,"Il <WSD>vantaggio<WSD> , ovviamente , consiste nel fatto che i giocatori inizieranno la fase seguente del campionato senza ammonizioni che potrebbero compromettere la loro partecipazione in una partita futura .",d007.s019.t001,bn:00011225n bn:00001559n
,"Il vantaggio , ovviamente , consiste nel <WSD>fatto<WSD> che i giocatori inizieranno la fase seguente del campionato senza ammonizioni che potrebbero compromettere la loro partecipazione in una partita futura .",d007.s019.t002,bn:00032656n
,"Il vantaggio , ovviamente , consiste nel fatto che i <WSD>giocatori<WSD> inizieranno la fase seguente del campionato senza ammonizioni che potrebbero compromettere la loro partecipazione in una partita futura .",d007.s019.t003,bn:00060799n
,"Il vantaggio , ovviamente , consiste nel fatto che i giocatori inizieranno la <WSD>fase<WSD> seguente del campionato senza ammonizioni che potrebbero compromettere la loro partecipazione in una partita futura .",d007.s019.t004,bn:00061898n
,"Il vantaggio , ovviamente , consiste nel fatto che i giocatori inizieranno la fase seguente del <WSD>campionato<WSD> senza ammonizioni che potrebbero compromettere la loro partecipazione in una partita futura .",d007.s019.t005,bn:00017615n bn:00021722n
,"Il vantaggio , ovviamente , consiste nel fatto che i giocatori inizieranno la fase seguente del campionato senza ammonizioni che potrebbero compromettere la loro <WSD>partecipazione<WSD> in una partita futura .",d007.s019.t006,bn:00030844n
,"Ma si tratta di un <WSD>vantaggio<WSD> a lungo termine , con un certo grado di indeterminazione , perché la squadra può essere eliminata prima del cambiamento , e in aggiunta a questa azione i giocatori adempiono alla sanzione di gioco e vanno al secondo ciclo di ammonizioni , dove la sospensione da accumulo di cartellini avviene con uno in meno rispetto al primo ciclo .",d007.s020.t001,bn:00011225n bn:00001559n
,"Ma si tratta di un vantaggio a lungo <WSD>termine<WSD> , con un certo grado di indeterminazione , perché la squadra può essere eliminata prima del cambiamento , e in aggiunta a questa azione i giocatori adempiono alla sanzione di gioco e vanno al secondo ciclo di ammonizioni , dove la sospensione da accumulo di cartellini avviene con uno in meno rispetto al primo ciclo .",d007.s020.t002,
,"Ma si tratta di un vantaggio a lungo termine , con un certo <WSD>grado<WSD> di indeterminazione , perché la squadra può essere eliminata prima del cambiamento , e in aggiunta a questa azione i giocatori adempiono alla sanzione di gioco e vanno al secondo ciclo di ammonizioni , dove la sospensione da accumulo di cartellini avviene con uno in meno rispetto al primo ciclo .",d007.s020.t003,bn:00025966n
,"Ma si tratta di un vantaggio a lungo termine , con un certo grado di <WSD>indeterminazione<WSD> , perché la squadra può essere eliminata prima del cambiamento , e in aggiunta a questa azione i giocatori adempiono alla sanzione di gioco e vanno al secondo ciclo di ammonizioni , dove la sospensione da accumulo di cartellini avviene con uno in meno rispetto al primo ciclo .",d007.s020.t004,bn:00046391n
,"Ma si tratta di un vantaggio a lungo termine , con un certo grado di indeterminazione , perché la <WSD>squadra<WSD> può essere eliminata prima del cambiamento , e in aggiunta a questa azione i giocatori adempiono alla sanzione di gioco e vanno al secondo ciclo di ammonizioni , dove la sospensione da accumulo di cartellini avviene con uno in meno rispetto al primo ciclo .",d007.s020.t005,bn:00073699n
,"Ma si tratta di un vantaggio a lungo termine , con un certo grado di indeterminazione , perché la squadra può essere eliminata prima del <WSD>cambiamento<WSD> , e in aggiunta a questa azione i giocatori adempiono alla sanzione di gioco e vanno al secondo ciclo di ammonizioni , dove la sospensione da accumulo di cartellini avviene con uno in meno rispetto al primo ciclo .",d007.s020.t006,bn:00003125n
,"Ma si tratta di un vantaggio a lungo termine , con un certo grado di indeterminazione , perché la squadra può essere eliminata prima del cambiamento , e in aggiunta a questa <WSD>azione<WSD> i giocatori adempiono alla sanzione di gioco e vanno al secondo ciclo di ammonizioni , dove la sospensione da accumulo di cartellini avviene con uno in meno rispetto al primo ciclo .",d007.s020.t007,bn:00001127n
,"Ma si tratta di un vantaggio a lungo termine , con un certo grado di indeterminazione , perché la squadra può essere eliminata prima del cambiamento , e in aggiunta a questa azione i <WSD>giocatori<WSD> adempiono alla sanzione di gioco e vanno al secondo ciclo di ammonizioni , dove la sospensione da accumulo di cartellini avviene con uno in meno rispetto al primo ciclo .",d007.s020.t008,bn:00060799n
,"Ma si tratta di un vantaggio a lungo termine , con un certo grado di indeterminazione , perché la squadra può essere eliminata prima del cambiamento , e in aggiunta a questa azione i giocatori adempiono alla <WSD>sanzione<WSD> di gioco e vanno al secondo ciclo di ammonizioni , dove la sospensione da accumulo di cartellini avviene con uno in meno rispetto al primo ciclo .",d007.s020.t009,bn:01390975n
,"Ma si tratta di un vantaggio a lungo termine , con un certo grado di indeterminazione , perché la squadra può essere eliminata prima del cambiamento , e in aggiunta a questa azione i giocatori adempiono alla sanzione di <WSD>gioco<WSD> e vanno al secondo ciclo di ammonizioni , dove la sospensione da accumulo di cartellini avviene con uno in meno rispetto al primo ciclo .",d007.s020.t010,bn:00037180n bn:00037181n
,"Ma si tratta di un vantaggio a lungo termine , con un certo grado di indeterminazione , perché la squadra può essere eliminata prima del cambiamento , e in aggiunta a questa azione i giocatori adempiono alla sanzione di gioco e vanno al secondo <WSD>ciclo<WSD> di ammonizioni , dove la sospensione da accumulo di cartellini avviene con uno in meno rispetto al primo ciclo .",d007.s020.t011,
,"Ma si tratta di un vantaggio a lungo termine , con un certo grado di indeterminazione , perché la squadra può essere eliminata prima del cambiamento , e in aggiunta a questa azione i giocatori adempiono alla sanzione di gioco e vanno al secondo ciclo di ammonizioni , dove la <WSD>sospensione<WSD> da accumulo di cartellini avviene con uno in meno rispetto al primo ciclo .",d007.s020.t012,bn:03244337n
,"Ma si tratta di un vantaggio a lungo termine , con un certo grado di indeterminazione , perché la squadra può essere eliminata prima del cambiamento , e in aggiunta a questa azione i giocatori adempiono alla sanzione di gioco e vanno al secondo ciclo di ammonizioni , dove la sospensione da accumulo di cartellini avviene con uno in meno rispetto al primo <WSD>ciclo<WSD> .",d007.s020.t013,
,"In questo <WSD>modo<WSD> , passando le fasi , non è così chiaro che questo sia un vantaggio .",d007.s021.t001,bn:00033729n
,"In questo modo , passando le <WSD>fasi<WSD> , non è così chiaro che questo sia un vantaggio .",d007.s021.t002,bn:00061898n
,"In questo modo , passando le fasi , non è così chiaro che questo sia un <WSD>vantaggio<WSD> .",d007.s021.t003,bn:00011225n bn:00001559n
,"Tali <WSD>azioni<WSD> sono davvero contro lo spirito sportivo , il quale fa parte delle decisioni strategiche che favoriscono il prendere dei vantaggi consentiti dalle regole .",d007.s022.t001,bn:00001127n
,"Tali azioni sono davvero contro lo <WSD>spirito<WSD> sportivo , il quale fa parte delle decisioni strategiche che favoriscono il prendere dei vantaggi consentiti dalle regole .",d007.s022.t002,bn:00033960n
,"Tali azioni sono davvero contro lo spirito sportivo , il quale fa <WSD>parte<WSD> delle decisioni strategiche che favoriscono il prendere dei vantaggi consentiti dalle regole .",d007.s022.t003,bn:00021395n
,"Tali azioni sono davvero contro lo spirito sportivo , il quale fa parte delle <WSD>decisioni<WSD> strategiche che favoriscono il prendere dei vantaggi consentiti dalle regole .",d007.s022.t004,bn:00021584n
,"Tali azioni sono davvero contro lo spirito sportivo , il quale fa parte delle decisioni strategiche che favoriscono il prendere dei <WSD>vantaggi<WSD> consentiti dalle regole .",d007.s022.t005,bn:00011225n bn:00001559n
,"Tali azioni sono davvero contro lo spirito sportivo , il quale fa parte delle decisioni strategiche che favoriscono il prendere dei vantaggi consentiti dalle <WSD>regole<WSD> .",d007.s022.t006,bn:00066933n bn:00064192n
,"Per quanto riguarda questa <WSD>ipotesi<WSD> , i giocatori non hanno agito al fine di evitare l' applicazione della sanzione ( questo sarebbe stato un chiaro caso di frode legale ) , ma piuttosto hanno scelto quando obbedire ad essa .",d007.s023.t001,bn:00045632n
,"Per quanto riguarda questa ipotesi , i <WSD>giocatori<WSD> non hanno agito al fine di evitare l' applicazione della sanzione ( questo sarebbe stato un chiaro caso di frode legale ) , ma piuttosto hanno scelto quando obbedire ad essa .",d007.s023.t002,bn:00060799n
,"Per quanto riguarda questa ipotesi , i giocatori non hanno agito al <WSD>fine<WSD> di evitare l' applicazione della sanzione ( questo sarebbe stato un chiaro caso di frode legale ) , ma piuttosto hanno scelto quando obbedire ad essa .",d007.s023.t003,bn:00030721n
,"Per quanto riguarda questa ipotesi , i giocatori non hanno agito al fine di evitare l' <WSD>applicazione<WSD> della sanzione ( questo sarebbe stato un chiaro caso di frode legale ) , ma piuttosto hanno scelto quando obbedire ad essa .",d007.s023.t004,bn:00005092n
,"Per quanto riguarda questa ipotesi , i giocatori non hanno agito al fine di evitare l' applicazione della <WSD>sanzione<WSD> ( questo sarebbe stato un chiaro caso di frode legale ) , ma piuttosto hanno scelto quando obbedire ad essa .",d007.s023.t005,bn:01390975n
,"Per quanto riguarda questa ipotesi , i giocatori non hanno agito al fine di evitare l' applicazione della sanzione ( questo sarebbe stato un chiaro <WSD>caso<WSD> di frode legale ) , ma piuttosto hanno scelto quando obbedire ad essa .",d007.s023.t006,bn:00016402n bn:00016401n
,"Per quanto riguarda questa ipotesi , i giocatori non hanno agito al fine di evitare l' applicazione della sanzione ( questo sarebbe stato un chiaro caso di <WSD>frode<WSD> legale ) , ma piuttosto hanno scelto quando obbedire ad essa .",d007.s023.t007,bn:00036292n
,Hanno fatto una <WSD>scelta<WSD> strategica senza evitare la punizione .,d007.s024.t001,bn:00018661n
,Hanno fatto una scelta strategica senza evitare la <WSD>punizione<WSD> .,d007.s024.t002,bn:00061325n
,"Anche se il <WSD>confine<WSD> tra furbizia e la violazione della legge è non chiaro , in questa occasione , credo che sia stato un chiaro caso di furbizia .",d007.s025.t001,bn:00012212n
,"Anche se il confine tra <WSD>furbizia<WSD> e la violazione della legge è non chiaro , in questa occasione , credo che sia stato un chiaro caso di furbizia .",d007.s025.t002,bn:00023500n
,"Anche se il confine tra furbizia e la <WSD>violazione<WSD> della legge è non chiaro , in questa occasione , credo che sia stato un chiaro caso di furbizia .",d007.s025.t003,bn:00046721n
,"Anche se il confine tra furbizia e la violazione della <WSD>legge<WSD> è non chiaro , in questa occasione , credo che sia stato un chiaro caso di furbizia .",d007.s025.t004,bn:00048655n
,"Anche se il confine tra furbizia e la violazione della legge è non chiaro , in questa <WSD>occasione<WSD> , credo che sia stato un chiaro caso di furbizia .",d007.s025.t005,bn:00048587n
,"Anche se il confine tra furbizia e la violazione della legge è non chiaro , in questa occasione , credo che sia stato un chiaro <WSD>caso<WSD> di furbizia .",d007.s025.t006,bn:00016402n bn:00016401n
,"Anche se il confine tra furbizia e la violazione della legge è non chiaro , in questa occasione , credo che sia stato un chiaro caso di <WSD>furbizia<WSD> .",d007.s025.t007,bn:00023500n
,La controversia sembra derivare da due <WSD>fattori<WSD> : poiché riguardava due autoespulsioni e il modo in cui la comunicazione della direttiva è stata effettuata per causarle .,d007.s026.t001,bn:00032661n
,La controversia sembra derivare da due fattori : poiché riguardava due autoespulsioni e il <WSD>modo<WSD> in cui la comunicazione della direttiva è stata effettuata per causarle .,d007.s026.t002,bn:00033729n
,La controversia sembra derivare da due fattori : poiché riguardava due autoespulsioni e il modo in cui la <WSD>comunicazione<WSD> della direttiva è stata effettuata per causarle .,d007.s026.t003,
,La controversia sembra derivare da due fattori : poiché riguardava due autoespulsioni e il modo in cui la comunicazione della <WSD>direttiva<WSD> è stata effettuata per causarle .,d007.s026.t004,bn:00027363n
,Il <WSD>danno<WSD> causato da queste azioni ai princìpi dello sport non è tanto etico quanto estetico .,d007.s027.t001,bn:00025080n
,Il danno causato da queste <WSD>azioni<WSD> ai princìpi dello sport non è tanto etico quanto estetico .,d007.s027.t002,bn:00001127n
,Il danno causato da queste azioni ai princìpi dello <WSD>sport<WSD> non è tanto etico quanto estetico .,d007.s027.t003,bn:00006759n
,"<WSD>Microbi<WSD> tolleranti all ' arsenico sollevano la possibilità di nuove forme_di_vita sulla Terra , o altrove",d008.s001.t001,bn:00054731n bn:00004252n bn:00013701n
,"Microbi tolleranti all ' <WSD>arsenico<WSD> sollevano la possibilità di nuove forme_di_vita sulla Terra , o altrove",d008.s001.t002,bn:00005917n
,"Microbi tolleranti all ' arsenico sollevano la <WSD>possibilità<WSD> di nuove forme_di_vita sulla Terra , o altrove",d008.s001.t003,bn:00063739n
,"Microbi tolleranti all ' arsenico sollevano la possibilità di nuove <WSD>forme_di_vita<WSD> sulla Terra , o altrove",d008.s001.t004,
,"Microbi tolleranti all ' arsenico sollevano la possibilità di nuove forme_di_vita sulla <WSD>Terra<WSD> , o altrove",d008.s001.t005,bn:00029424n
,La <WSD>scoperta<WSD> di uno strano batterio che puo ' utilizzare l' arsenico come uno dei suoi nutrienti allarga il raggio delle possibilità per la ricerca di nuove forme di vita sulla Terra e forse oltre .,d008.s002.t001,bn:00027530n bn:00027529n
,La scoperta di uno strano <WSD>batterio<WSD> che puo ' utilizzare l' arsenico come uno dei suoi nutrienti allarga il raggio delle possibilità per la ricerca di nuove forme di vita sulla Terra e forse oltre .,d008.s002.t002,bn:00007854n
,La scoperta di uno strano batterio che puo ' utilizzare l' <WSD>arsenico<WSD> come uno dei suoi nutrienti allarga il raggio delle possibilità per la ricerca di nuove forme di vita sulla Terra e forse oltre .,d008.s002.t003,bn:00005917n
,La scoperta di uno strano batterio che puo ' utilizzare l' arsenico come uno dei suoi <WSD>nutrienti<WSD> allarga il raggio delle possibilità per la ricerca di nuove forme di vita sulla Terra e forse oltre .,d008.s002.t004,
,La scoperta di uno strano batterio che puo ' utilizzare l' arsenico come uno dei suoi nutrienti allarga il raggio delle <WSD>possibilità<WSD> per la ricerca di nuove forme di vita sulla Terra e forse oltre .,d008.s002.t005,bn:00063739n
,La scoperta di uno strano batterio che puo ' utilizzare l' arsenico come uno dei suoi nutrienti allarga il raggio delle possibilità per la <WSD>ricerca<WSD> di nuove forme di vita sulla Terra e forse oltre .,d008.s002.t006,bn:00030952n
,La scoperta di uno strano batterio che puo ' utilizzare l' arsenico come uno dei suoi nutrienti allarga il raggio delle possibilità per la ricerca di nuove forme di <WSD>vita<WSD> sulla Terra e forse oltre .,d008.s002.t007,
,La scoperta di uno strano batterio che puo ' utilizzare l' arsenico come uno dei suoi nutrienti allarga il raggio delle possibilità per la ricerca di nuove forme di vita sulla <WSD>Terra<WSD> e forse oltre .,d008.s002.t008,bn:00029424n
,"Mentre hanno scoperto l' inusuale <WSD>batterio<WSD> qui sulla Terra , i ricercatori dicono che dimostra che la vita ha possibilità oltre i principali elementi che sono stati considerati essenziali .",d008.s003.t001,bn:00007854n
,"Mentre hanno scoperto l' inusuale batterio qui sulla <WSD>Terra<WSD> , i ricercatori dicono che dimostra che la vita ha possibilità oltre i principali elementi che sono stati considerati essenziali .",d008.s003.t002,bn:00029424n
,"Mentre hanno scoperto l' inusuale batterio qui sulla Terra , i <WSD>ricercatori<WSD> dicono che dimostra che la vita ha possibilità oltre i principali elementi che sono stati considerati essenziali .",d008.s003.t003,bn:00047356n
,"Mentre hanno scoperto l' inusuale batterio qui sulla Terra , i ricercatori dicono che dimostra che la <WSD>vita<WSD> ha possibilità oltre i principali elementi che sono stati considerati essenziali .",d008.s003.t004,bn:00051054n
,"Mentre hanno scoperto l' inusuale batterio qui sulla Terra , i ricercatori dicono che dimostra che la vita ha <WSD>possibilità<WSD> oltre i principali elementi che sono stati considerati essenziali .",d008.s003.t005,bn:00063739n
,"Mentre hanno scoperto l' inusuale batterio qui sulla Terra , i ricercatori dicono che dimostra che la vita ha possibilità oltre i principali <WSD>elementi<WSD> che sono stati considerati essenziali .",d008.s003.t006,bn:00018105n
, Questo <WSD>organismo<WSD> ha una capacità doppia . ,d008.s004.t001,bn:00009677n
, Questo organismo ha una <WSD>capacità<WSD> doppia . ,d008.s004.t002,bn:00015410n bn:00000317n
, Puo ' crescere sia con il <WSD>fosforo<WSD> che con l' arsenico . ,d008.s005.t001,bn:00006845n
, Puo ' crescere sia con il fosforo che con l' <WSD>arsenico<WSD> . ,d008.s005.t002,bn:00005917n
," Questo lo rende molto particolare , anche se non puo ' essere del tutto considerato una reale forma di vita ' aliena ' ,  ha commentato <WSD>Paul_Davies<WSD> dell' Arizona_State_University , co-autore del rapporto pubblicato giovedì nell ' edizione online della rivista Science .",d008.s006.t002,bn:03344983n
," Questo lo rende molto particolare , anche se non puo ' essere del tutto considerato una reale forma di vita ' aliena ' ,  ha commentato Paul_Davies dell' <WSD>Arizona_State_University<WSD> , co-autore del rapporto pubblicato giovedì nell ' edizione online della rivista Science .",d008.s006.t003,
