num,sentence,fileid,senseid
,Ils ont maintenu que les <WSD>médias<WSD> informatiques ne cessaient d' attiser les flammes de l' émotion de l' affaire .,d006.s025.t001,bn:00048459n
,Ils ont maintenu que les médias informatiques ne cessaient d' attiser les <WSD>flammes<WSD> de l' émotion de l' affaire .,d006.s025.t002,bn:00034625n
,Ils ont maintenu que les médias informatiques ne cessaient d' attiser les flammes de l' <WSD>émotion<WSD> de l' affaire .,d006.s025.t003,bn:00030581n
,Ils ont maintenu que les médias informatiques ne cessaient d' attiser les flammes de l' émotion de l' <WSD>affaire<WSD> .,d006.s025.t004,bn:00016403n
," La <WSD>bousculade<WSD> quotidienne des tweets des médias , des caméras et des journalistes devant le palais_de_justice  , écrivaient les avocats , "" ne ressemblaient à rien de ce qui a avait été vu auparavant ici , à New_Haven , et peut-être même à l' échelle nationale . """,d006.s026.t001,bn:00073898n
," La bousculade quotidienne des <WSD>tweets<WSD> des médias , des caméras et des journalistes devant le palais_de_justice  , écrivaient les avocats , "" ne ressemblaient à rien de ce qui a avait été vu auparavant ici , à New_Haven , et peut-être même à l' échelle nationale . """,d006.s026.t002,
," La bousculade quotidienne des tweets des <WSD>médias<WSD> , des caméras et des journalistes devant le palais_de_justice  , écrivaient les avocats , "" ne ressemblaient à rien de ce qui a avait été vu auparavant ici , à New_Haven , et peut-être même à l' échelle nationale . """,d006.s026.t003,bn:00048459n
," La bousculade quotidienne des tweets des médias , des <WSD>caméras<WSD> et des journalistes devant le palais_de_justice  , écrivaient les avocats , "" ne ressemblaient à rien de ce qui a avait été vu auparavant ici , à New_Haven , et peut-être même à l' échelle nationale . """,d006.s026.t004,bn:00015008n
," La bousculade quotidienne des tweets des médias , des caméras et des <WSD>journalistes<WSD> devant le palais_de_justice  , écrivaient les avocats , "" ne ressemblaient à rien de ce qui a avait été vu auparavant ici , à New_Haven , et peut-être même à l' échelle nationale . """,d006.s026.t005,bn:00057562n bn:00048461n
," La bousculade quotidienne des tweets des médias , des caméras et des journalistes devant le <WSD>palais_de_justice<WSD>  , écrivaient les avocats , "" ne ressemblaient à rien de ce qui a avait été vu auparavant ici , à New_Haven , et peut-être même à l' échelle nationale . """,d006.s026.t006,bn:00023326n
," La bousculade quotidienne des tweets des médias , des caméras et des journalistes devant le palais_de_justice  , écrivaient les <WSD>avocats<WSD> , "" ne ressemblaient à rien de ce qui a avait été vu auparavant ici , à New_Haven , et peut-être même à l' échelle nationale . """,d006.s026.t007,bn:00007051n
," La bousculade quotidienne des tweets des médias , des caméras et des journalistes devant le palais_de_justice  , écrivaient les avocats , "" ne ressemblaient à <WSD>rien<WSD> de ce qui a avait été vu auparavant ici , à New_Haven , et peut-être même à l' échelle nationale . """,d006.s026.t008,bn:00007146n
," La bousculade quotidienne des tweets des médias , des caméras et des journalistes devant le palais_de_justice  , écrivaient les avocats , "" ne ressemblaient à rien de ce qui a avait été vu auparavant ici , à <WSD>New_Haven<WSD> , et peut-être même à l' échelle nationale . """,d006.s026.t009,bn:03334986n
," La bousculade quotidienne des tweets des médias , des caméras et des journalistes devant le palais_de_justice  , écrivaient les avocats , "" ne ressemblaient à rien de ce qui a avait été vu auparavant ici , à New_Haven , et peut-être même à l' <WSD>échelle<WSD> nationale . """,d006.s026.t010,bn:02046020n
,Leur <WSD>accent<WSD> sur la couverture du système Twitter est controversé .,d006.s027.t001,bn:00030598n
,Leur accent sur la <WSD>couverture<WSD> du système Twitter est controversé .,d006.s027.t002,
,Leur accent sur la couverture du <WSD>système<WSD> Twitter est controversé .,d006.s027.t003,bn:00075759n
,Leur accent sur la couverture du système <WSD>Twitter<WSD> est controversé .,d006.s027.t004,bn:03897085n
,"Dans les <WSD>interviews<WSD> , certains journalistes ont déclaré que l' affirmation , selon laquelle les nouvelles instantanées étaient plus incendiaires que les communiqués remis plus lentement , était une vue luddiste qui appauvrirait la politique de la Cour régissant la couverture_médiatique des futurs procès .",d006.s028.t001,bn:00047238n
,"Dans les interviews , certains <WSD>journalistes<WSD> ont déclaré que l' affirmation , selon laquelle les nouvelles instantanées étaient plus incendiaires que les communiqués remis plus lentement , était une vue luddiste qui appauvrirait la politique de la Cour régissant la couverture_médiatique des futurs procès .",d006.s028.t002,bn:00057562n bn:00048461n
,"Dans les interviews , certains journalistes ont déclaré que l' <WSD>affirmation<WSD> , selon laquelle les nouvelles instantanées étaient plus incendiaires que les communiqués remis plus lentement , était une vue luddiste qui appauvrirait la politique de la Cour régissant la couverture_médiatique des futurs procès .",d006.s028.t003,bn:00001768n
,"Dans les interviews , certains journalistes ont déclaré que l' affirmation , selon laquelle les <WSD>nouvelles<WSD> instantanées étaient plus incendiaires que les communiqués remis plus lentement , était une vue luddiste qui appauvrirait la politique de la Cour régissant la couverture_médiatique des futurs procès .",d006.s028.t004,
,"Dans les interviews , certains journalistes ont déclaré que l' affirmation , selon laquelle les nouvelles instantanées étaient plus incendiaires que les <WSD>communiqués<WSD> remis plus lentement , était une vue luddiste qui appauvrirait la politique de la Cour régissant la couverture_médiatique des futurs procès .",d006.s028.t005,bn:00021236n
,"Dans les interviews , certains journalistes ont déclaré que l' affirmation , selon laquelle les nouvelles instantanées étaient plus incendiaires que les communiqués remis plus lentement , était une <WSD>vue<WSD> luddiste qui appauvrirait la politique de la Cour régissant la couverture_médiatique des futurs procès .",d006.s028.t006,bn:00061746n
,"Dans les interviews , certains journalistes ont déclaré que l' affirmation , selon laquelle les nouvelles instantanées étaient plus incendiaires que les communiqués remis plus lentement , était une vue luddiste qui appauvrirait la <WSD>politique<WSD> de la Cour régissant la couverture_médiatique des futurs procès .",d006.s028.t007,bn:00063329n
,"Dans les interviews , certains journalistes ont déclaré que l' affirmation , selon laquelle les nouvelles instantanées étaient plus incendiaires que les communiqués remis plus lentement , était une vue luddiste qui appauvrirait la politique de la Cour régissant la <WSD>couverture_médiatique<WSD> des futurs procès .",d006.s028.t008,bn:00048461n
,"Dans les interviews , certains journalistes ont déclaré que l' affirmation , selon laquelle les nouvelles instantanées étaient plus incendiaires que les communiqués remis plus lentement , était une vue luddiste qui appauvrirait la politique de la Cour régissant la couverture_médiatique des futurs <WSD>procès<WSD> .",d006.s028.t009,bn:00078198n
,Mais certains <WSD>avocats<WSD> ont déclaré que les cours_d'appel étaitent souvent attirées par les arguments selon lesquelles les changements sociaux et technologiques nécessitaient une adaptation par les tribunaux .,d006.s029.t001,bn:00007051n
,Mais certains avocats ont déclaré que les <WSD>cours_d'appel<WSD> étaitent souvent attirées par les arguments selon lesquelles les changements sociaux et technologiques nécessitaient une adaptation par les tribunaux .,d006.s029.t002,bn:00005022n
,Mais certains avocats ont déclaré que les cours_d'appel étaitent souvent attirées par les <WSD>arguments<WSD> selon lesquelles les changements sociaux et technologiques nécessitaient une adaptation par les tribunaux .,d006.s029.t003,bn:00005600n
,Mais certains avocats ont déclaré que les cours_d'appel étaitent souvent attirées par les arguments selon lesquelles les <WSD>changements<WSD> sociaux et technologiques nécessitaient une adaptation par les tribunaux .,d006.s029.t004,bn:00017652n
,Mais certains avocats ont déclaré que les cours_d'appel étaitent souvent attirées par les arguments selon lesquelles les changements sociaux et technologiques nécessitaient une <WSD>adaptation<WSD> par les tribunaux .,d006.s029.t005,bn:00001267n
,Mais certains avocats ont déclaré que les cours_d'appel étaitent souvent attirées par les arguments selon lesquelles les changements sociaux et technologiques nécessitaient une adaptation par les <WSD>tribunaux<WSD> .,d006.s029.t006,bn:00023301n bn:00023308n
,Les <WSD>avocats<WSD> de M. Hayes insistent sur cette revendication .,d006.s030.t001,bn:00007051n
,Les avocats de M. Hayes insistent sur cette <WSD>revendication<WSD> .,d006.s030.t002,
,"Dans leur <WSD>dossier<WSD> , ils font une référence à la décision de la Cour suprême de 1966 qui avait renversé la condamnation du Dr_Sheppard en raison de la couverture_médiatique du procès et ils ont précisé qu' ils invoqueraient le besoin de nouvelles règles pour les nouveaux médias .",d006.s031.t001,bn:00028327n
,"Dans leur dossier , ils font une <WSD>référence<WSD> à la décision de la Cour suprême de 1966 qui avait renversé la condamnation du Dr_Sheppard en raison de la couverture_médiatique du procès et ils ont précisé qu' ils invoqueraient le besoin de nouvelles règles pour les nouveaux médias .",d006.s031.t002,bn:00054390n
,"Dans leur dossier , ils font une référence à la <WSD>décision<WSD> de la Cour suprême de 1966 qui avait renversé la condamnation du Dr_Sheppard en raison de la couverture_médiatique du procès et ils ont précisé qu' ils invoqueraient le besoin de nouvelles règles pour les nouveaux médias .",d006.s031.t003,bn:00021584n
,"Dans leur dossier , ils font une référence à la décision de la Cour suprême de 1966 qui avait renversé la <WSD>condamnation<WSD> du Dr_Sheppard en raison de la couverture_médiatique du procès et ils ont précisé qu' ils invoqueraient le besoin de nouvelles règles pour les nouveaux médias .",d006.s031.t004,bn:00021628n
,"Dans leur dossier , ils font une référence à la décision de la Cour suprême de 1966 qui avait renversé la condamnation du Dr_Sheppard en <WSD>raison<WSD> de la couverture_médiatique du procès et ils ont précisé qu' ils invoqueraient le besoin de nouvelles règles pour les nouveaux médias .",d006.s031.t005,
,"Dans leur dossier , ils font une référence à la décision de la Cour suprême de 1966 qui avait renversé la condamnation du Dr_Sheppard en raison de la <WSD>couverture_médiatique<WSD> du procès et ils ont précisé qu' ils invoqueraient le besoin de nouvelles règles pour les nouveaux médias .",d006.s031.t006,bn:00048461n
,"Dans leur dossier , ils font une référence à la décision de la Cour suprême de 1966 qui avait renversé la condamnation du Dr_Sheppard en raison de la couverture_médiatique du <WSD>procès<WSD> et ils ont précisé qu' ils invoqueraient le besoin de nouvelles règles pour les nouveaux médias .",d006.s031.t007,bn:00078198n
,"Dans leur dossier , ils font une référence à la décision de la Cour suprême de 1966 qui avait renversé la condamnation du Dr_Sheppard en raison de la couverture_médiatique du procès et ils ont précisé qu' ils invoqueraient le <WSD>besoin<WSD> de nouvelles règles pour les nouveaux médias .",d006.s031.t008,bn:00057164n
,"Dans leur dossier , ils font une référence à la décision de la Cour suprême de 1966 qui avait renversé la condamnation du Dr_Sheppard en raison de la couverture_médiatique du procès et ils ont précisé qu' ils invoqueraient le besoin de nouvelles <WSD>règles<WSD> pour les nouveaux médias .",d006.s031.t009,bn:00066933n
,"Dans leur dossier , ils font une référence à la décision de la Cour suprême de 1966 qui avait renversé la condamnation du Dr_Sheppard en raison de la couverture_médiatique du procès et ils ont précisé qu' ils invoqueraient le besoin de nouvelles règles pour les nouveaux <WSD>médias<WSD> .",d006.s031.t010,bn:00048459n
," Cette <WSD>affaire<WSD>  , écrivaient-ils "" , représente celui de Sheppard v. Maxwell du 21e siècle . """,d006.s032.t001,bn:00016403n
," Cette affaire  , écrivaient-ils "" , représente celui de Sheppard v. Maxwell du 21e <WSD>siècle<WSD> . """,d006.s032.t002,bn:00017234n
,<WSD>Sport<WSD> et fraude de la loi,d007.s001.t001,bn:00006759n
,Sport et <WSD>fraude<WSD> de la loi,d007.s001.t002,bn:00036292n
,Sport et fraude de la <WSD>loi<WSD>,d007.s001.t003,bn:00048655n bn:00050249n
,Les <WSD>ruses<WSD> similaires à celle d' Alonso et Ramos contre Ajax démontrent l' ingéniosité mais non la volonté d' échapper à une sanction .,d007.s002.t001,bn:00006155n
,Les ruses similaires à celle d' <WSD>Alonso<WSD> et Ramos contre Ajax démontrent l' ingéniosité mais non la volonté d' échapper à une sanction .,d007.s002.t002,
,Les ruses similaires à celle d' Alonso et Ramos contre Ajax démontrent l' <WSD>ingéniosité<WSD> mais non la volonté d' échapper à une sanction .,d007.s002.t003,bn:00019745n
,Les ruses similaires à celle d' Alonso et Ramos contre Ajax démontrent l' ingéniosité mais non la <WSD>volonté<WSD> d' échapper à une sanction .,d007.s002.t004,bn:00081224n
,L' <WSD>expulsion<WSD> ourdie en principe par deux joueurs de Real_Madrid ( Xabi_Alonso et Sergio_Ramos ) pendant le match du 23 novembre contre Ajax dans la_Ligue_des_Champions a fait couler beaucoup d' encre sur le caractère anti-sportif de tel comportement et si les deux joueurs devraient être sanctionnés par l' UEFA .,d007.s003.t001,bn:00030015n
,L' expulsion ourdie en <WSD>principe<WSD> par deux joueurs de Real_Madrid ( Xabi_Alonso et Sergio_Ramos ) pendant le match du 23 novembre contre Ajax dans la_Ligue_des_Champions a fait couler beaucoup d' encre sur le caractère anti-sportif de tel comportement et si les deux joueurs devraient être sanctionnés par l' UEFA .,d007.s003.t002,bn:00064426n
,L' expulsion ourdie en principe par deux <WSD>joueurs<WSD> de Real_Madrid ( Xabi_Alonso et Sergio_Ramos ) pendant le match du 23 novembre contre Ajax dans la_Ligue_des_Champions a fait couler beaucoup d' encre sur le caractère anti-sportif de tel comportement et si les deux joueurs devraient être sanctionnés par l' UEFA .,d007.s003.t003,bn:00060799n
,L' expulsion ourdie en principe par deux joueurs de <WSD>Real_Madrid<WSD> ( Xabi_Alonso et Sergio_Ramos ) pendant le match du 23 novembre contre Ajax dans la_Ligue_des_Champions a fait couler beaucoup d' encre sur le caractère anti-sportif de tel comportement et si les deux joueurs devraient être sanctionnés par l' UEFA .,d007.s003.t004,bn:01997706n
,L' expulsion ourdie en principe par deux joueurs de Real_Madrid ( <WSD>Xabi_Alonso<WSD> et Sergio_Ramos ) pendant le match du 23 novembre contre Ajax dans la_Ligue_des_Champions a fait couler beaucoup d' encre sur le caractère anti-sportif de tel comportement et si les deux joueurs devraient être sanctionnés par l' UEFA .,d007.s003.t005,bn:00127572n
,L' expulsion ourdie en principe par deux joueurs de Real_Madrid ( Xabi_Alonso et <WSD>Sergio_Ramos<WSD> ) pendant le match du 23 novembre contre Ajax dans la_Ligue_des_Champions a fait couler beaucoup d' encre sur le caractère anti-sportif de tel comportement et si les deux joueurs devraient être sanctionnés par l' UEFA .,d007.s003.t006,bn:01767429n
,L' expulsion ourdie en principe par deux joueurs de Real_Madrid ( Xabi_Alonso et Sergio_Ramos ) pendant le <WSD>match<WSD> du 23 novembre contre Ajax dans la_Ligue_des_Champions a fait couler beaucoup d' encre sur le caractère anti-sportif de tel comportement et si les deux joueurs devraient être sanctionnés par l' UEFA .,d007.s003.t007,
,L' expulsion ourdie en principe par deux joueurs de Real_Madrid ( Xabi_Alonso et Sergio_Ramos ) pendant le match du 23 <WSD>novembre<WSD> contre Ajax dans la_Ligue_des_Champions a fait couler beaucoup d' encre sur le caractère anti-sportif de tel comportement et si les deux joueurs devraient être sanctionnés par l' UEFA .,d007.s003.t008,bn:00058192n
,L' expulsion ourdie en principe par deux joueurs de Real_Madrid ( Xabi_Alonso et Sergio_Ramos ) pendant le match du 23 novembre contre Ajax dans <WSD>la_Ligue_des_Champions<WSD> a fait couler beaucoup d' encre sur le caractère anti-sportif de tel comportement et si les deux joueurs devraient être sanctionnés par l' UEFA .,d007.s003.t009,
,L' expulsion ourdie en principe par deux joueurs de Real_Madrid ( Xabi_Alonso et Sergio_Ramos ) pendant le match du 23 novembre contre Ajax dans la_Ligue_des_Champions a fait couler beaucoup d' <WSD>encre<WSD> sur le caractère anti-sportif de tel comportement et si les deux joueurs devraient être sanctionnés par l' UEFA .,d007.s003.t010,bn:00046794n
,L' expulsion ourdie en principe par deux joueurs de Real_Madrid ( Xabi_Alonso et Sergio_Ramos ) pendant le match du 23 novembre contre Ajax dans la_Ligue_des_Champions a fait couler beaucoup d' encre sur le <WSD>caractère<WSD> anti-sportif de tel comportement et si les deux joueurs devraient être sanctionnés par l' UEFA .,d007.s003.t011,bn:00017747n
,L' expulsion ourdie en principe par deux joueurs de Real_Madrid ( Xabi_Alonso et Sergio_Ramos ) pendant le match du 23 novembre contre Ajax dans la_Ligue_des_Champions a fait couler beaucoup d' encre sur le caractère anti-sportif de tel <WSD>comportement<WSD> et si les deux joueurs devraient être sanctionnés par l' UEFA .,d007.s003.t012,bn:00009655n
,L' expulsion ourdie en principe par deux joueurs de Real_Madrid ( Xabi_Alonso et Sergio_Ramos ) pendant le match du 23 novembre contre Ajax dans la_Ligue_des_Champions a fait couler beaucoup d' encre sur le caractère anti-sportif de tel comportement et si les deux <WSD>joueurs<WSD> devraient être sanctionnés par l' UEFA .,d007.s003.t013,
,"Comme on le sait , quelques <WSD>minutes<WSD> avant de terminer le match ( que leur équipe déjà gagnait clairement ) , les deux joueurs ont délibérément perdu le temps lorsqu' ils ont commis des fautes pour déterminer l' arbitre de leur montrer le deuxième carton jaune .",d007.s004.t001,bn:00055094n
,"Comme on le sait , quelques minutes avant de terminer le <WSD>match<WSD> ( que leur équipe déjà gagnait clairement ) , les deux joueurs ont délibérément perdu le temps lorsqu' ils ont commis des fautes pour déterminer l' arbitre de leur montrer le deuxième carton jaune .",d007.s004.t002,
,"Comme on le sait , quelques minutes avant de terminer le match ( que leur <WSD>équipe<WSD> déjà gagnait clairement ) , les deux joueurs ont délibérément perdu le temps lorsqu' ils ont commis des fautes pour déterminer l' arbitre de leur montrer le deuxième carton jaune .",d007.s004.t003,bn:00073699n
,"Comme on le sait , quelques minutes avant de terminer le match ( que leur équipe déjà gagnait clairement ) , les deux <WSD>joueurs<WSD> ont délibérément perdu le temps lorsqu' ils ont commis des fautes pour déterminer l' arbitre de leur montrer le deuxième carton jaune .",d007.s004.t004,
,"Comme on le sait , quelques minutes avant de terminer le match ( que leur équipe déjà gagnait clairement ) , les deux joueurs ont délibérément perdu le <WSD>temps<WSD> lorsqu' ils ont commis des fautes pour déterminer l' arbitre de leur montrer le deuxième carton jaune .",d007.s004.t005,bn:00077267n
,"Comme on le sait , quelques minutes avant de terminer le match ( que leur équipe déjà gagnait clairement ) , les deux joueurs ont délibérément perdu le temps lorsqu' ils ont commis des <WSD>fautes<WSD> pour déterminer l' arbitre de leur montrer le deuxième carton jaune .",d007.s004.t006,bn:00036052n
,"Comme on le sait , quelques minutes avant de terminer le match ( que leur équipe déjà gagnait clairement ) , les deux joueurs ont délibérément perdu le temps lorsqu' ils ont commis des fautes pour déterminer l' <WSD>arbitre<WSD> de leur montrer le deuxième carton jaune .",d007.s004.t007,bn:14866890n
,"Comme on le sait , quelques minutes avant de terminer le match ( que leur équipe déjà gagnait clairement ) , les deux joueurs ont délibérément perdu le temps lorsqu' ils ont commis des fautes pour déterminer l' arbitre de leur montrer le deuxième <WSD>carton<WSD> jaune .",d007.s004.t008,bn:00060942n
,"Ainsi , et vu que <WSD>Real_Madrid<WSD> finira par être leader de son groupe , les deux joueurs accompliront la sanction réglementaire pendant le match prochain du match de barrage contre Auxerre et pourront passer sans cartons à la prochaine phase .",d007.s005.t001,bn:01997706n
,"Ainsi , et vu que Real_Madrid finira par être <WSD>leader<WSD> de son groupe , les deux joueurs accompliront la sanction réglementaire pendant le match prochain du match de barrage contre Auxerre et pourront passer sans cartons à la prochaine phase .",d007.s005.t002,bn:00050371n
,"Ainsi , et vu que Real_Madrid finira par être leader de son <WSD>groupe<WSD> , les deux joueurs accompliront la sanction réglementaire pendant le match prochain du match de barrage contre Auxerre et pourront passer sans cartons à la prochaine phase .",d007.s005.t003,bn:00041942n
,"Ainsi , et vu que Real_Madrid finira par être leader de son groupe , les deux <WSD>joueurs<WSD> accompliront la sanction réglementaire pendant le match prochain du match de barrage contre Auxerre et pourront passer sans cartons à la prochaine phase .",d007.s005.t004,
,"Ainsi , et vu que Real_Madrid finira par être leader de son groupe , les deux joueurs accompliront la sanction réglementaire pendant le <WSD>match<WSD> prochain du match de barrage contre Auxerre et pourront passer sans cartons à la prochaine phase .",d007.s005.t005,
,"Ainsi , et vu que Real_Madrid finira par être leader de son groupe , les deux joueurs accompliront la sanction réglementaire pendant le match prochain du <WSD>match<WSD> de barrage contre Auxerre et pourront passer sans cartons à la prochaine phase .",d007.s005.t006,
,"Ainsi , et vu que Real_Madrid finira par être leader de son groupe , les deux joueurs accompliront la sanction réglementaire pendant le match prochain du match de <WSD>barrage<WSD> contre Auxerre et pourront passer sans cartons à la prochaine phase .",d007.s005.t007,
,"Ainsi , et vu que Real_Madrid finira par être leader de son groupe , les deux joueurs accompliront la sanction réglementaire pendant le match prochain du match de barrage contre Auxerre et pourront passer sans <WSD>cartons<WSD> à la prochaine phase .",d007.s005.t008,bn:00060942n
,"Ainsi , et vu que Real_Madrid finira par être leader de son groupe , les deux joueurs accompliront la sanction réglementaire pendant le match prochain du match de barrage contre Auxerre et pourront passer sans cartons à la prochaine <WSD>phase<WSD> .",d007.s005.t009,bn:00061898n
,"Finalement , le <WSD>comité<WSD> de discipline d' UEFA a sanctionné avec deux matchs l' entraîneur de l' équipe , José_Mourinho et de différentes sommes économiques aux joueurs impliqués .",d007.s006.t001,bn:00021015n
,"Finalement , le comité de <WSD>discipline<WSD> d' UEFA a sanctionné avec deux matchs l' entraîneur de l' équipe , José_Mourinho et de différentes sommes économiques aux joueurs impliqués .",d007.s006.t002,bn:00027485n
,"Finalement , le comité de discipline d' UEFA a sanctionné avec deux <WSD>matchs<WSD> l' entraîneur de l' équipe , José_Mourinho et de différentes sommes économiques aux joueurs impliqués .",d007.s006.t003,
,"Finalement , le comité de discipline d' UEFA a sanctionné avec deux matchs l' <WSD>entraîneur<WSD> de l' équipe , José_Mourinho et de différentes sommes économiques aux joueurs impliqués .",d007.s006.t004,bn:00020119n
,"Finalement , le comité de discipline d' UEFA a sanctionné avec deux matchs l' entraîneur de l' <WSD>équipe<WSD> , José_Mourinho et de différentes sommes économiques aux joueurs impliqués .",d007.s006.t005,bn:00073699n
,"Finalement , le comité de discipline d' UEFA a sanctionné avec deux matchs l' entraîneur de l' équipe , <WSD>José_Mourinho<WSD> et de différentes sommes économiques aux joueurs impliqués .",d007.s006.t006,bn:03608698n
,"Finalement , le comité de discipline d' UEFA a sanctionné avec deux matchs l' entraîneur de l' équipe , José_Mourinho et de différentes <WSD>sommes<WSD> économiques aux joueurs impliqués .",d007.s006.t007,bn:00003601n
,"Finalement , le comité de discipline d' UEFA a sanctionné avec deux matchs l' entraîneur de l' équipe , José_Mourinho et de différentes sommes économiques aux <WSD>joueurs<WSD> impliqués .",d007.s006.t008,bn:00060799n
,"La <WSD>provocation<WSD> d' un carton jaune dans des circonstances comme celle-ci ou similaires n' est pas une pratique nouvelle , sinon plutôt fréquente dans le monde du football .",d007.s007.t001,
,"La provocation d' un <WSD>carton<WSD> jaune dans des circonstances comme celle-ci ou similaires n' est pas une pratique nouvelle , sinon plutôt fréquente dans le monde du football .",d007.s007.t002,bn:00060942n
,"La provocation d' un carton jaune dans des <WSD>circonstances<WSD> comme celle-ci ou similaires n' est pas une pratique nouvelle , sinon plutôt fréquente dans le monde du football .",d007.s007.t003,bn:00019218n
,"La provocation d' un carton jaune dans des circonstances comme celle-ci ou similaires n' est pas une <WSD>pratique<WSD> nouvelle , sinon plutôt fréquente dans le monde du football .",d007.s007.t004,bn:00061054n
,"La provocation d' un carton jaune dans des circonstances comme celle-ci ou similaires n' est pas une pratique nouvelle , sinon plutôt fréquente dans le <WSD>monde<WSD> du football .",d007.s007.t005,bn:00081622n
,"La provocation d' un carton jaune dans des circonstances comme celle-ci ou similaires n' est pas une pratique nouvelle , sinon plutôt fréquente dans le monde du <WSD>football<WSD> .",d007.s007.t006,bn:00035704n
,"Elle est si répandue qu' elle fait parti de l' <WSD>ethos<WSD> , des règles non-écrites , mais suivies , de ce sport .",d007.s008.t001,bn:00031735n
,"Elle est si répandue qu' elle fait parti de l' ethos , des <WSD>règles<WSD> non-écrites , mais suivies , de ce sport .",d007.s008.t002,bn:00066933n
,"Elle est si répandue qu' elle fait parti de l' ethos , des règles non-écrites , mais suivies , de ce <WSD>sport<WSD> .",d007.s008.t003,bn:00006759n
,"Une <WSD>partie<WSD> du débat apparu dans le cas relaté se doit au fait que ceci a eu comme protagoniste une équipe de l' entité de Real_Madrid ( qui dans son hymne affiche la noblesse et l' honneur et qui dans des occasions passées a condamné à une amende à ses joueurs pour des actes analogues ) et à la dramatisation orchestrée , semble-t-il , par Mourinho , qui ajoute un épisode de plus à son dilatée histoire de technicien histrionique et provocateur .",d007.s009.t001,bn:00021395n
,"Une partie du <WSD>débat<WSD> apparu dans le cas relaté se doit au fait que ceci a eu comme protagoniste une équipe de l' entité de Real_Madrid ( qui dans son hymne affiche la noblesse et l' honneur et qui dans des occasions passées a condamné à une amende à ses joueurs pour des actes analogues ) et à la dramatisation orchestrée , semble-t-il , par Mourinho , qui ajoute un épisode de plus à son dilatée histoire de technicien histrionique et provocateur .",d007.s009.t002,bn:00005601n
,"Une partie du débat apparu dans le <WSD>cas<WSD> relaté se doit au fait que ceci a eu comme protagoniste une équipe de l' entité de Real_Madrid ( qui dans son hymne affiche la noblesse et l' honneur et qui dans des occasions passées a condamné à une amende à ses joueurs pour des actes analogues ) et à la dramatisation orchestrée , semble-t-il , par Mourinho , qui ajoute un épisode de plus à son dilatée histoire de technicien histrionique et provocateur .",d007.s009.t003,bn:00016401n
,"Une partie du débat apparu dans le cas relaté se doit au <WSD>fait<WSD> que ceci a eu comme protagoniste une équipe de l' entité de Real_Madrid ( qui dans son hymne affiche la noblesse et l' honneur et qui dans des occasions passées a condamné à une amende à ses joueurs pour des actes analogues ) et à la dramatisation orchestrée , semble-t-il , par Mourinho , qui ajoute un épisode de plus à son dilatée histoire de technicien histrionique et provocateur .",d007.s009.t004,bn:00032654n
,"Une partie du débat apparu dans le cas relaté se doit au fait que ceci a eu comme <WSD>protagoniste<WSD> une équipe de l' entité de Real_Madrid ( qui dans son hymne affiche la noblesse et l' honneur et qui dans des occasions passées a condamné à une amende à ses joueurs pour des actes analogues ) et à la dramatisation orchestrée , semble-t-il , par Mourinho , qui ajoute un épisode de plus à son dilatée histoire de technicien histrionique et provocateur .",d007.s009.t005,bn:00002065n
,"Une partie du débat apparu dans le cas relaté se doit au fait que ceci a eu comme protagoniste une <WSD>équipe<WSD> de l' entité de Real_Madrid ( qui dans son hymne affiche la noblesse et l' honneur et qui dans des occasions passées a condamné à une amende à ses joueurs pour des actes analogues ) et à la dramatisation orchestrée , semble-t-il , par Mourinho , qui ajoute un épisode de plus à son dilatée histoire de technicien histrionique et provocateur .",d007.s009.t006,bn:00073699n
,"Une partie du débat apparu dans le cas relaté se doit au fait que ceci a eu comme protagoniste une équipe de l' <WSD>entité<WSD> de Real_Madrid ( qui dans son hymne affiche la noblesse et l' honneur et qui dans des occasions passées a condamné à une amende à ses joueurs pour des actes analogues ) et à la dramatisation orchestrée , semble-t-il , par Mourinho , qui ajoute un épisode de plus à son dilatée histoire de technicien histrionique et provocateur .",d007.s009.t007,
,"Une partie du débat apparu dans le cas relaté se doit au fait que ceci a eu comme protagoniste une équipe de l' entité de <WSD>Real_Madrid<WSD> ( qui dans son hymne affiche la noblesse et l' honneur et qui dans des occasions passées a condamné à une amende à ses joueurs pour des actes analogues ) et à la dramatisation orchestrée , semble-t-il , par Mourinho , qui ajoute un épisode de plus à son dilatée histoire de technicien histrionique et provocateur .",d007.s009.t008,bn:01997706n
,"Une partie du débat apparu dans le cas relaté se doit au fait que ceci a eu comme protagoniste une équipe de l' entité de Real_Madrid ( qui dans son <WSD>hymne<WSD> affiche la noblesse et l' honneur et qui dans des occasions passées a condamné à une amende à ses joueurs pour des actes analogues ) et à la dramatisation orchestrée , semble-t-il , par Mourinho , qui ajoute un épisode de plus à son dilatée histoire de technicien histrionique et provocateur .",d007.s009.t009,bn:00004527n
,"Une partie du débat apparu dans le cas relaté se doit au fait que ceci a eu comme protagoniste une équipe de l' entité de Real_Madrid ( qui dans son hymne affiche la <WSD>noblesse<WSD> et l' honneur et qui dans des occasions passées a condamné à une amende à ses joueurs pour des actes analogues ) et à la dramatisation orchestrée , semble-t-il , par Mourinho , qui ajoute un épisode de plus à son dilatée histoire de technicien histrionique et provocateur .",d007.s009.t010,bn:00041354n
