num,sentence,fileid,senseid
,"En cualquier caso , el debate gira en torno a si ese tipo de comportamiento no prohibido expresamente por el reglamento contradice los <WSD>principios<WSD> del deporte , es decir , si con estas acciones se comete fraude_de_ley ; pues , en efecto , son acciones respetuosas con el reglamento deportivo , pero parecen eludir su sentido .",d007.s010.t004,bn:00064077n bn:00064428n
,"En cualquier caso , el debate gira en torno a si ese tipo de comportamiento no prohibido expresamente por el reglamento contradice los principios del <WSD>deporte<WSD> , es decir , si con estas acciones se comete fraude_de_ley ; pues , en efecto , son acciones respetuosas con el reglamento deportivo , pero parecen eludir su sentido .",d007.s010.t005,bn:00006759n
,"En cualquier caso , el debate gira en torno a si ese tipo de comportamiento no prohibido expresamente por el reglamento contradice los principios del deporte , es decir , si con estas <WSD>acciones<WSD> se comete fraude_de_ley ; pues , en efecto , son acciones respetuosas con el reglamento deportivo , pero parecen eludir su sentido .",d007.s010.t006,bn:00001127n
,"En cualquier caso , el debate gira en torno a si ese tipo de comportamiento no prohibido expresamente por el reglamento contradice los principios del deporte , es decir , si con estas acciones se comete <WSD>fraude_de_ley<WSD> ; pues , en efecto , son acciones respetuosas con el reglamento deportivo , pero parecen eludir su sentido .",d007.s010.t007,bn:00022078n
,"En cualquier caso , el debate gira en torno a si ese tipo de comportamiento no prohibido expresamente por el reglamento contradice los principios del deporte , es decir , si con estas acciones se comete fraude_de_ley ; pues , en efecto , son <WSD>acciones<WSD> respetuosas con el reglamento deportivo , pero parecen eludir su sentido .",d007.s010.t008,bn:00001127n
,"En cualquier caso , el debate gira en torno a si ese tipo de comportamiento no prohibido expresamente por el reglamento contradice los principios del deporte , es decir , si con estas acciones se comete fraude_de_ley ; pues , en efecto , son acciones respetuosas con el <WSD>reglamento<WSD> deportivo , pero parecen eludir su sentido .",d007.s010.t009,bn:00014354n
,La <WSD>cuestión<WSD> pasa por examinar el tipo de daño que provocan al espíritu deportivo .,d007.s011.t001,bn:00043267n
,La cuestión pasa por examinar el tipo de <WSD>daño<WSD> que provocan al espíritu deportivo .,d007.s011.t002,bn:00025080n
,"Uno de los bienes que comprende el espíritu deportivo es la <WSD>integridad_física<WSD> de los jugadores contrarios , aspecto que con estas acciones no se puso en peligro , es decir , no hubo juego violento .",d007.s012.t001,bn:02514498n
,"Uno de los bienes que comprende el espíritu deportivo es la integridad_física de los <WSD>jugadores<WSD> contrarios , aspecto que con estas acciones no se puso en peligro , es decir , no hubo juego violento .",d007.s012.t002,bn:00060799n
,"Uno de los bienes que comprende el espíritu deportivo es la integridad_física de los jugadores contrarios , aspecto que con estas <WSD>acciones<WSD> no se puso en peligro , es decir , no hubo juego violento .",d007.s012.t003,bn:00001127n
,"Uno de los bienes que comprende el espíritu deportivo es la integridad_física de los jugadores contrarios , aspecto que con estas acciones no se puso en <WSD>peligro<WSD> , es decir , no hubo juego violento .",d007.s012.t004,bn:00025170n
,"Uno de los bienes que comprende el espíritu deportivo es la integridad_física de los jugadores contrarios , aspecto que con estas acciones no se puso en peligro , es decir , no hubo <WSD>juego<WSD> violento .",d007.s012.t005,bn:00037180n
,"Otro de estos bienes a los que se alude con el <WSD>juego_limpio<WSD> es evitar que el equipo de los jugadores infractores se aproveche de manera injusta del equipo contrario , cosa que tampoco ocurrió .",d007.s013.t001,bn:00073587n
,"Otro de estos bienes a los que se alude con el juego_limpio es evitar que el <WSD>equipo<WSD> de los jugadores infractores se aproveche de manera injusta del equipo contrario , cosa que tampoco ocurrió .",d007.s013.t002,bn:00073699n
,"Otro de estos bienes a los que se alude con el juego_limpio es evitar que el equipo de los <WSD>jugadores<WSD> infractores se aproveche de manera injusta del equipo contrario , cosa que tampoco ocurrió .",d007.s013.t003,bn:00060799n
,"Otro de estos bienes a los que se alude con el juego_limpio es evitar que el equipo de los jugadores infractores se aproveche de <WSD>manera<WSD> injusta del equipo contrario , cosa que tampoco ocurrió .",d007.s013.t004,bn:00033729n
,"Otro de estos bienes a los que se alude con el juego_limpio es evitar que el equipo de los jugadores infractores se aproveche de manera injusta del <WSD>equipo<WSD> contrario , cosa que tampoco ocurrió .",d007.s013.t005,bn:00073699n
,"Otro de estos bienes a los que se alude con el juego_limpio es evitar que el equipo de los jugadores infractores se aproveche de manera injusta del equipo contrario , <WSD>cosa<WSD> que tampoco ocurrió .",d007.s013.t006,bn:00076922n
,"Ahora bien , lo paradójico de la <WSD>acción<WSD> de los jugadores del Real_Madrid es que no se acomodó a lo que normalmente caracterizamos como trampa o fraude_de_ley , pues su violación de las reglas no se hizo a escondidas para tratar de evitar la sanción , sino que precisamente su acción trató de ser lo más evidente para así recibir el castigo del árbitro .",d007.s014.t001,bn:00001127n
,"Ahora bien , lo paradójico de la acción de los <WSD>jugadores<WSD> del Real_Madrid es que no se acomodó a lo que normalmente caracterizamos como trampa o fraude_de_ley , pues su violación de las reglas no se hizo a escondidas para tratar de evitar la sanción , sino que precisamente su acción trató de ser lo más evidente para así recibir el castigo del árbitro .",d007.s014.t002,bn:00060799n
,"Ahora bien , lo paradójico de la acción de los jugadores del <WSD>Real_Madrid<WSD> es que no se acomodó a lo que normalmente caracterizamos como trampa o fraude_de_ley , pues su violación de las reglas no se hizo a escondidas para tratar de evitar la sanción , sino que precisamente su acción trató de ser lo más evidente para así recibir el castigo del árbitro .",d007.s014.t003,bn:01997706n
,"Ahora bien , lo paradójico de la acción de los jugadores del Real_Madrid es que no se acomodó a lo que normalmente caracterizamos como <WSD>trampa<WSD> o fraude_de_ley , pues su violación de las reglas no se hizo a escondidas para tratar de evitar la sanción , sino que precisamente su acción trató de ser lo más evidente para así recibir el castigo del árbitro .",d007.s014.t004,bn:00017978n
,"Ahora bien , lo paradójico de la acción de los jugadores del Real_Madrid es que no se acomodó a lo que normalmente caracterizamos como trampa o <WSD>fraude_de_ley<WSD> , pues su violación de las reglas no se hizo a escondidas para tratar de evitar la sanción , sino que precisamente su acción trató de ser lo más evidente para así recibir el castigo del árbitro .",d007.s014.t005,bn:00022078n
,"Ahora bien , lo paradójico de la acción de los jugadores del Real_Madrid es que no se acomodó a lo que normalmente caracterizamos como trampa o fraude_de_ley , pues su violación de las reglas no se hizo a escondidas para tratar de evitar la <WSD>sanción<WSD> , sino que precisamente su acción trató de ser lo más evidente para así recibir el castigo del árbitro .",d007.s014.t006,bn:01390975n
,"Ahora bien , lo paradójico de la acción de los jugadores del Real_Madrid es que no se acomodó a lo que normalmente caracterizamos como trampa o fraude_de_ley , pues su violación de las reglas no se hizo a escondidas para tratar de evitar la sanción , sino que precisamente su <WSD>acción<WSD> trató de ser lo más evidente para así recibir el castigo del árbitro .",d007.s014.t007,bn:00001127n
,"Ahora bien , lo paradójico de la acción de los jugadores del Real_Madrid es que no se acomodó a lo que normalmente caracterizamos como trampa o fraude_de_ley , pues su violación de las reglas no se hizo a escondidas para tratar de evitar la sanción , sino que precisamente su acción trató de ser lo más evidente para así recibir el <WSD>castigo<WSD> del árbitro .",d007.s014.t008,bn:00061325n
,"Ahora bien , lo paradójico de la acción de los jugadores del Real_Madrid es que no se acomodó a lo que normalmente caracterizamos como trampa o fraude_de_ley , pues su violación de las reglas no se hizo a escondidas para tratar de evitar la sanción , sino que precisamente su acción trató de ser lo más evidente para así recibir el castigo del <WSD>árbitro<WSD> .",d007.s014.t009,bn:14866890n
,Esperaban y aceptaron gustosamente la <WSD>sanción<WSD> .,d007.s015.t001,bn:01390975n
,Otra <WSD>cuestión<WSD> es qué tipo de ventaja obtienen los infractores en las faltas intencionadas examinadas .,d007.s016.t001,bn:00043267n
,Otra cuestión es qué tipo de <WSD>ventaja<WSD> obtienen los infractores en las faltas intencionadas examinadas .,d007.s016.t002,bn:00001559n bn:00050340n
,Otra cuestión es qué tipo de ventaja obtienen los infractores en las <WSD>faltas<WSD> intencionadas examinadas .,d007.s016.t003,bn:01229430n
,"Aquí parece necesario constatar que no se coloca en situación desventajosa al <WSD>rival<WSD> ni se obtiene beneficio en el mismo partido , pues evidentemente el resultado de la acción supone dejar al propio equipo con menos jugadores .",d007.s017.t001,bn:00017562n
,"Aquí parece necesario constatar que no se coloca en situación desventajosa al rival ni se obtiene beneficio en el mismo partido , pues evidentemente el <WSD>resultado<WSD> de la acción supone dejar al propio equipo con menos jugadores .",d007.s017.t002,bn:00021961n
,"Aquí parece necesario constatar que no se coloca en situación desventajosa al rival ni se obtiene beneficio en el mismo partido , pues evidentemente el resultado de la <WSD>acción<WSD> supone dejar al propio equipo con menos jugadores .",d007.s017.t003,bn:00001127n
,"Aquí parece necesario constatar que no se coloca en situación desventajosa al rival ni se obtiene beneficio en el mismo partido , pues evidentemente el resultado de la acción supone dejar al propio <WSD>equipo<WSD> con menos jugadores .",d007.s017.t004,bn:00073699n
,"Aquí parece necesario constatar que no se coloca en situación desventajosa al rival ni se obtiene beneficio en el mismo partido , pues evidentemente el resultado de la acción supone dejar al propio equipo con menos <WSD>jugadores<WSD> .",d007.s017.t005,bn:00060799n
,"Y tampoco es una <WSD>estrategia<WSD> útil para el próximo partido , pues el club no podrá contar con esos jugadores .",d007.s018.t001,bn:00069579n
,"Y tampoco es una estrategia útil para el próximo partido , pues el <WSD>club<WSD> no podrá contar con esos jugadores .",d007.s018.t002,bn:00020039n
,"Y tampoco es una estrategia útil para el próximo partido , pues el club no podrá contar con esos <WSD>jugadores<WSD> .",d007.s018.t003,bn:00060799n
,"La <WSD>ventaja<WSD> , obviamente , consiste en que los jugadores empezarán la siguiente fase de la Liga_de_Campeones sin tarjetas que puedan amenazar su participación en un futuro partido .",d007.s019.t001,bn:00001559n bn:00050340n
,"La ventaja , obviamente , consiste en que los <WSD>jugadores<WSD> empezarán la siguiente fase de la Liga_de_Campeones sin tarjetas que puedan amenazar su participación en un futuro partido .",d007.s019.t002,bn:00060799n
,"La ventaja , obviamente , consiste en que los jugadores empezarán la siguiente fase de la <WSD>Liga_de_Campeones<WSD> sin tarjetas que puedan amenazar su participación en un futuro partido .",d007.s019.t003,bn:03195127n
,"La ventaja , obviamente , consiste en que los jugadores empezarán la siguiente fase de la Liga_de_Campeones sin <WSD>tarjetas<WSD> que puedan amenazar su participación en un futuro partido .",d007.s019.t004,bn:03320512n
,"Pero se trata de una <WSD>ventaja<WSD> a largo plazo , con un cierto grado de indeterminación , pues el equipo puede quedar eliminado a las primeras de cambio , y además con esta actuación los jugadores cumplen un partido de sanción y pasan al segundo ciclo de tarjetas , en el que la suspensión por acumulación de tarjetas se produce con una menos que en el primer ciclo .",d007.s020.t001,bn:00001559n bn:00050340n
,"Pero se trata de una ventaja a largo <WSD>plazo<WSD> , con un cierto grado de indeterminación , pues el equipo puede quedar eliminado a las primeras de cambio , y además con esta actuación los jugadores cumplen un partido de sanción y pasan al segundo ciclo de tarjetas , en el que la suspensión por acumulación de tarjetas se produce con una menos que en el primer ciclo .",d007.s020.t002,bn:00076588n
,"Pero se trata de una ventaja a largo plazo , con un cierto grado de <WSD>indeterminación<WSD> , pues el equipo puede quedar eliminado a las primeras de cambio , y además con esta actuación los jugadores cumplen un partido de sanción y pasan al segundo ciclo de tarjetas , en el que la suspensión por acumulación de tarjetas se produce con una menos que en el primer ciclo .",d007.s020.t003,bn:00046391n
,"Pero se trata de una ventaja a largo plazo , con un cierto grado de indeterminación , pues el <WSD>equipo<WSD> puede quedar eliminado a las primeras de cambio , y además con esta actuación los jugadores cumplen un partido de sanción y pasan al segundo ciclo de tarjetas , en el que la suspensión por acumulación de tarjetas se produce con una menos que en el primer ciclo .",d007.s020.t004,bn:00073699n
,"Pero se trata de una ventaja a largo plazo , con un cierto grado de indeterminación , pues el equipo puede quedar eliminado a las primeras de cambio , y además con esta actuación los <WSD>jugadores<WSD> cumplen un partido de sanción y pasan al segundo ciclo de tarjetas , en el que la suspensión por acumulación de tarjetas se produce con una menos que en el primer ciclo .",d007.s020.t005,bn:00060799n
,"Pero se trata de una ventaja a largo plazo , con un cierto grado de indeterminación , pues el equipo puede quedar eliminado a las primeras de cambio , y además con esta actuación los jugadores cumplen un partido de <WSD>sanción<WSD> y pasan al segundo ciclo de tarjetas , en el que la suspensión por acumulación de tarjetas se produce con una menos que en el primer ciclo .",d007.s020.t006,bn:01390975n
,"Pero se trata de una ventaja a largo plazo , con un cierto grado de indeterminación , pues el equipo puede quedar eliminado a las primeras de cambio , y además con esta actuación los jugadores cumplen un partido de sanción y pasan al segundo ciclo de <WSD>tarjetas<WSD> , en el que la suspensión por acumulación de tarjetas se produce con una menos que en el primer ciclo .",d007.s020.t007,bn:03320512n
,"Pero se trata de una ventaja a largo plazo , con un cierto grado de indeterminación , pues el equipo puede quedar eliminado a las primeras de cambio , y además con esta actuación los jugadores cumplen un partido de sanción y pasan al segundo ciclo de tarjetas , en el que la <WSD>suspensión<WSD> por acumulación de tarjetas se produce con una menos que en el primer ciclo .",d007.s020.t008,bn:03244337n
,"Pero se trata de una ventaja a largo plazo , con un cierto grado de indeterminación , pues el equipo puede quedar eliminado a las primeras de cambio , y además con esta actuación los jugadores cumplen un partido de sanción y pasan al segundo ciclo de tarjetas , en el que la suspensión por acumulación de <WSD>tarjetas<WSD> se produce con una menos que en el primer ciclo .",d007.s020.t009,bn:03320512n
,"De forma que , de ir pasando rondas , no está tan claro que sea una <WSD>ventaja<WSD> .",d007.s021.t001,bn:00001559n bn:00050340n
,"En definitiva , esas <WSD>acciones<WSD> no van contra el espíritu deportivo , del que sí forma parte tomar decisiones estratégicas que favorezcan sacar el máximo provecho de lo que permiten las reglas .",d007.s022.t001,bn:00001127n
,"En definitiva , esas acciones no van contra el espíritu deportivo , del que sí forma parte tomar <WSD>decisiones<WSD> estratégicas que favorezcan sacar el máximo provecho de lo que permiten las reglas .",d007.s022.t002,bn:00021584n
,"En el supuesto que nos ocupa , los <WSD>jugadores<WSD> no actuaron para evadir la aplicación de la sanción ( esto sí sería un caso claro de fraude_de_ley ) , sino que más bien eligieron cuándo someterse a ella .",d007.s023.t001,bn:00060799n
,"En el supuesto que nos ocupa , los jugadores no actuaron para evadir la aplicación de la <WSD>sanción<WSD> ( esto sí sería un caso claro de fraude_de_ley ) , sino que más bien eligieron cuándo someterse a ella .",d007.s023.t002,bn:01390975n
,"En el supuesto que nos ocupa , los jugadores no actuaron para evadir la aplicación de la sanción ( esto sí sería un caso claro de <WSD>fraude_de_ley<WSD> ) , sino que más bien eligieron cuándo someterse a ella .",d007.s023.t003,bn:00022078n
,Tomaron una <WSD>decisión<WSD> estratégica sin sortear el castigo ni huir del mismo .,d007.s024.t001,bn:00021584n
,Tomaron una decisión estratégica sin sortear el <WSD>castigo<WSD> ni huir del mismo .,d007.s024.t002,bn:00061325n
,"Aunque la frontera entre el <WSD>ingenio<WSD> y el fraude_de_ley es difusa , en esta ocasión creo que se trató de un caso claro de ingenio .",d007.s025.t001,bn:00045199n bn:00053345n
,"Aunque la frontera entre el ingenio y el <WSD>fraude_de_ley<WSD> es difusa , en esta ocasión creo que se trató de un caso claro de ingenio .",d007.s025.t002,bn:00022078n
,"Aunque la frontera entre el ingenio y el fraude_de_ley es difusa , en esta ocasión creo que se trató de un caso claro de <WSD>ingenio<WSD> .",d007.s025.t003,bn:00045199n bn:00053345n
,"La <WSD>polémica<WSD> , me parece , surge por dos factores : porque se trató de dos autoexpulsiones y por la manera en que se llevó a cabo la transmisión de la directriz de provocarlas .",d007.s026.t001,
,"La polémica , me parece , surge por dos factores : porque se trató de dos autoexpulsiones y por la <WSD>manera<WSD> en que se llevó a cabo la transmisión de la directriz de provocarlas .",d007.s026.t002,bn:00033729n
,"La polémica , me parece , surge por dos factores : porque se trató de dos autoexpulsiones y por la manera en que se llevó a cabo la <WSD>transmisión<WSD> de la directriz de provocarlas .",d007.s026.t003,bn:00078024n
,El <WSD>daño<WSD> provocado a los principios del deporte por estas acciones no es tanto ético como estético .,d007.s027.t001,bn:00025080n
,El daño provocado a los <WSD>principios<WSD> del deporte por estas acciones no es tanto ético como estético .,d007.s027.t002,bn:00064077n bn:00064428n
,El daño provocado a los principios del <WSD>deporte<WSD> por estas acciones no es tanto ético como estético .,d007.s027.t003,bn:00006759n
,El daño provocado a los principios del deporte por estas <WSD>acciones<WSD> no es tanto ético como estético .,d007.s027.t004,bn:00001127n
,Un <WSD>microbio<WSD> resistente al arsénico plantea la posibilidad de nuevas formas de vida en la Tierra ... o en otros lugares,d008.s001.t001,bn:00054731n bn:00013701n
,Un microbio resistente al <WSD>arsénico<WSD> plantea la posibilidad de nuevas formas de vida en la Tierra ... o en otros lugares,d008.s001.t002,bn:00005917n
,Un microbio resistente al arsénico plantea la <WSD>posibilidad<WSD> de nuevas formas de vida en la Tierra ... o en otros lugares,d008.s001.t003,bn:00063739n
,Un microbio resistente al arsénico plantea la posibilidad de nuevas formas de <WSD>vida<WSD> en la Tierra ... o en otros lugares,d008.s001.t004,bn:00051054n
,Un microbio resistente al arsénico plantea la posibilidad de nuevas formas de vida en la <WSD>Tierra<WSD> ... o en otros lugares,d008.s001.t005,bn:00029424n
,"El <WSD>descubrimiento<WSD> de una extraña bacteria que puede utilizar el arsénico como uno de sus nutrientes amplía la posibilidad de encontrar nuevas formas de vida en la Tierra y , posiblemente , en otros planetas .",d008.s002.t001,bn:00012940n bn:00027530n bn:00027529n
,"El descubrimiento de una extraña <WSD>bacteria<WSD> que puede utilizar el arsénico como uno de sus nutrientes amplía la posibilidad de encontrar nuevas formas de vida en la Tierra y , posiblemente , en otros planetas .",d008.s002.t002,bn:00007854n
,"El descubrimiento de una extraña bacteria que puede utilizar el <WSD>arsénico<WSD> como uno de sus nutrientes amplía la posibilidad de encontrar nuevas formas de vida en la Tierra y , posiblemente , en otros planetas .",d008.s002.t003,bn:00005917n
,"El descubrimiento de una extraña bacteria que puede utilizar el arsénico como uno de sus <WSD>nutrientes<WSD> amplía la posibilidad de encontrar nuevas formas de vida en la Tierra y , posiblemente , en otros planetas .",d008.s002.t004,bn:00035649n
,"El descubrimiento de una extraña bacteria que puede utilizar el arsénico como uno de sus nutrientes amplía la <WSD>posibilidad<WSD> de encontrar nuevas formas de vida en la Tierra y , posiblemente , en otros planetas .",d008.s002.t005,bn:00063739n
,"El descubrimiento de una extraña bacteria que puede utilizar el arsénico como uno de sus nutrientes amplía la posibilidad de encontrar nuevas formas de <WSD>vida<WSD> en la Tierra y , posiblemente , en otros planetas .",d008.s002.t006,bn:00051054n
,"El descubrimiento de una extraña bacteria que puede utilizar el arsénico como uno de sus nutrientes amplía la posibilidad de encontrar nuevas formas de vida en la <WSD>Tierra<WSD> y , posiblemente , en otros planetas .",d008.s002.t007,bn:00029424n
,"El descubrimiento de una extraña bacteria que puede utilizar el arsénico como uno de sus nutrientes amplía la posibilidad de encontrar nuevas formas de vida en la Tierra y , posiblemente , en otros <WSD>planetas<WSD> .",d008.s002.t008,bn:00062777n bn:00052888n
,"Aunque los <WSD>investigadores<WSD> descubrieron la curiosa bacteria aquí en la Tierra , dicen que demuestra que es posible que haya formas de vida sin los principales elementos que consideraban esenciales .",d008.s003.t001,bn:00047356n
,"Aunque los investigadores descubrieron la curiosa <WSD>bacteria<WSD> aquí en la Tierra , dicen que demuestra que es posible que haya formas de vida sin los principales elementos que consideraban esenciales .",d008.s003.t002,bn:00007854n
,"Aunque los investigadores descubrieron la curiosa bacteria aquí en la <WSD>Tierra<WSD> , dicen que demuestra que es posible que haya formas de vida sin los principales elementos que consideraban esenciales .",d008.s003.t003,bn:00029424n
,"Aunque los investigadores descubrieron la curiosa bacteria aquí en la Tierra , dicen que demuestra que es posible que haya formas de <WSD>vida<WSD> sin los principales elementos que consideraban esenciales .",d008.s003.t004,bn:00051054n
, Este <WSD>organismo<WSD> tiene una doble capacidad  .,d008.s004.t001,bn:00009677n
, Puede crecer sea con <WSD>fósforo<WSD> o con arsénico  .,d008.s005.t001,bn:00006845n
, Puede crecer sea con fósforo o con <WSD>arsénico<WSD>  .,d008.s005.t002,bn:00005917n
," Eso la convierte en algo muy peculiar , aunque poco le falta para ser un tipo de forma de <WSD>vida<WSD> realmente ' alienígena '  , comentó Paul C. W. Davies de la Arizona_State_University , coautor del informe que aparece en la edición en línea del jueves de la publicación Science .",d008.s006.t001,bn:00051054n
," Eso la convierte en algo muy peculiar , aunque poco le falta para ser un tipo de forma de vida realmente ' <WSD>alienígena<WSD> '  , comentó Paul C. W. Davies de la Arizona_State_University , coautor del informe que aparece en la edición en línea del jueves de la publicación Science .",d008.s006.t002,bn:00943630n
," Eso la convierte en algo muy peculiar , aunque poco le falta para ser un tipo de forma de vida realmente ' alienígena '  , comentó Paul C. W. Davies de la <WSD>Arizona_State_University<WSD> , coautor del informe que aparece en la edición en línea del jueves de la publicación Science .",d008.s006.t003,bn:01107493n
," Eso la convierte en algo muy peculiar , aunque poco le falta para ser un tipo de forma de vida realmente ' alienígena '  , comentó Paul C. W. Davies de la Arizona_State_University , <WSD>coautor<WSD> del informe que aparece en la edición en línea del jueves de la publicación Science .",d008.s006.t004,bn:00020199n
," Eso la convierte en algo muy peculiar , aunque poco le falta para ser un tipo de forma de vida realmente ' alienígena '  , comentó Paul C. W. Davies de la Arizona_State_University , coautor del <WSD>informe<WSD> que aparece en la edición en línea del jueves de la publicación Science .",d008.s006.t005,bn:00067181n
," Eso la convierte en algo muy peculiar , aunque poco le falta para ser un tipo de forma de vida realmente ' alienígena '  , comentó Paul C. W. Davies de la Arizona_State_University , coautor del informe que aparece en la edición en línea del <WSD>jueves<WSD> de la publicación Science .",d008.s006.t006,bn:00076744n
," Eso la convierte en algo muy peculiar , aunque poco le falta para ser un tipo de forma de vida realmente ' alienígena '  , comentó Paul C. W. Davies de la Arizona_State_University , coautor del informe que aparece en la edición en línea del jueves de la <WSD>publicación<WSD> Science .",d008.s006.t007,bn:00065106n
," Eso la convierte en algo muy peculiar , aunque poco le falta para ser un tipo de forma de vida realmente ' alienígena '  , comentó Paul C. W. Davies de la Arizona_State_University , coautor del informe que aparece en la edición en línea del jueves de la publicación <WSD>Science<WSD> .",d008.s006.t008,bn:01206735n
,"Desde hace <WSD>tiempo<WSD> , se considera que hay seis grandes elementos_esenciales para la vida : el carbono , el hidrógeno , el nitrógeno , el oxígeno , el fósforo y el azufre .",d008.s007.t001,bn:00077267n
,"Desde hace tiempo , se considera que hay seis grandes <WSD>elementos_esenciales<WSD> para la vida : el carbono , el hidrógeno , el nitrógeno , el oxígeno , el fósforo y el azufre .",d008.s007.t002,bn:14650734n
,"Desde hace tiempo , se considera que hay seis grandes elementos_esenciales para la <WSD>vida<WSD> : el carbono , el hidrógeno , el nitrógeno , el oxígeno , el fósforo y el azufre .",d008.s007.t003,bn:00051054n
,"Desde hace tiempo , se considera que hay seis grandes elementos_esenciales para la vida : el <WSD>carbono<WSD> , el hidrógeno , el nitrógeno , el oxígeno , el fósforo y el azufre .",d008.s007.t004,bn:00006890n
,"Desde hace tiempo , se considera que hay seis grandes elementos_esenciales para la vida : el carbono , el <WSD>hidrógeno<WSD> , el nitrógeno , el oxígeno , el fósforo y el azufre .",d008.s007.t005,bn:00006823n
,"Desde hace tiempo , se considera que hay seis grandes elementos_esenciales para la vida : el carbono , el hidrógeno , el <WSD>nitrógeno<WSD> , el oxígeno , el fósforo y el azufre .",d008.s007.t006,bn:00006901n
,"Desde hace tiempo , se considera que hay seis grandes elementos_esenciales para la vida : el carbono , el hidrógeno , el nitrógeno , el <WSD>oxígeno<WSD> , el fósforo y el azufre .",d008.s007.t007,bn:00006912n
,"Desde hace tiempo , se considera que hay seis grandes elementos_esenciales para la vida : el carbono , el hidrógeno , el nitrógeno , el oxígeno , el <WSD>fósforo<WSD> y el azufre .",d008.s007.t008,bn:00006845n
,"Desde hace tiempo , se considera que hay seis grandes elementos_esenciales para la vida : el carbono , el hidrógeno , el nitrógeno , el oxígeno , el fósforo y el <WSD>azufre<WSD> .",d008.s007.t009,bn:00006846n
,"Sin embargo , los <WSD>investigadores<WSD> han descubierto que la bacteria , hallada en Mono_Lake , California , puede seguir creciendo tras sustituir el fósforo por el arsénico .",d008.s008.t001,bn:00047356n
,"Sin embargo , los investigadores han descubierto que la <WSD>bacteria<WSD> , hallada en Mono_Lake , California , puede seguir creciendo tras sustituir el fósforo por el arsénico .",d008.s008.t002,bn:00007854n
,"Sin embargo , los investigadores han descubierto que la bacteria , hallada en <WSD>Mono_Lake<WSD> , California , puede seguir creciendo tras sustituir el fósforo por el arsénico .",d008.s008.t003,bn:03235740n
,"Sin embargo , los investigadores han descubierto que la bacteria , hallada en Mono_Lake , <WSD>California<WSD> , puede seguir creciendo tras sustituir el fósforo por el arsénico .",d008.s008.t004,bn:00014403n
,"Sin embargo , los investigadores han descubierto que la bacteria , hallada en Mono_Lake , California , puede seguir creciendo tras sustituir el <WSD>fósforo<WSD> por el arsénico .",d008.s008.t005,bn:00006845n
,"Sin embargo , los investigadores han descubierto que la bacteria , hallada en Mono_Lake , California , puede seguir creciendo tras sustituir el fósforo por el <WSD>arsénico<WSD> .",d008.s008.t006,bn:00005917n
," Te hace plantearte qué más es posible  , afirmó Ariel D. Anbar de la <WSD>Arizona_State_University<WSD> , coautor del informe .",d008.s009.t001,bn:01107493n
," Te hace plantearte qué más es posible  , afirmó Ariel D. Anbar de la Arizona_State_University , <WSD>coautor<WSD> del informe .",d008.s009.t002,bn:00020199n
," Te hace plantearte qué más es posible  , afirmó Ariel D. Anbar de la Arizona_State_University , coautor del <WSD>informe<WSD> .",d008.s009.t003,bn:00067181n
,"Según indicó Anbar , el hallazgo es importante para la búsqueda de <WSD>vida<WSD> en planetas diferentes de la Tierra , dado que los investigadores necesitan poder reconocer la vida , saber el aspecto que tiene .",d008.s010.t001,bn:00051054n
,"Según indicó Anbar , el hallazgo es importante para la búsqueda de vida en <WSD>planetas<WSD> diferentes de la Tierra , dado que los investigadores necesitan poder reconocer la vida , saber el aspecto que tiene .",d008.s010.t002,bn:00062777n bn:00052888n
,"Según indicó Anbar , el hallazgo es importante para la búsqueda de vida en planetas diferentes de la <WSD>Tierra<WSD> , dado que los investigadores necesitan poder reconocer la vida , saber el aspecto que tiene .",d008.s010.t003,bn:00029424n
,"Según indicó Anbar , el hallazgo es importante para la búsqueda de vida en planetas diferentes de la Tierra , dado que los <WSD>investigadores<WSD> necesitan poder reconocer la vida , saber el aspecto que tiene .",d008.s010.t004,bn:00047356n
,"Según indicó Anbar , el hallazgo es importante para la búsqueda de vida en planetas diferentes de la Tierra , dado que los investigadores necesitan poder reconocer la <WSD>vida<WSD> , saber el aspecto que tiene .",d008.s010.t005,bn:00051054n
,El <WSD>estudio<WSD> se centra en un microbio descubierto en la Tierra .,d008.s011.t001,bn:00074790n
,El estudio se centra en un <WSD>microbio<WSD> descubierto en la Tierra .,d008.s011.t002,bn:00054731n bn:00013701n
,El estudio se centra en un microbio descubierto en la <WSD>Tierra<WSD> .,d008.s011.t003,bn:00029424n
,"No obstante , la convocatoria de una <WSD>rueda_de_prensa<WSD> para debatirlo , en la que no se divulgaron detalles del descubrimiento , generó una gran especulación en Internet sobre la posibilidad de que el informe indicase el descubrimiento de vida_extraterrestre .",d008.s012.t001,bn:00057552n
,"No obstante , la convocatoria de una rueda_de_prensa para debatirlo , en la que no se divulgaron <WSD>detalles<WSD> del descubrimiento , generó una gran especulación en Internet sobre la posibilidad de que el informe indicase el descubrimiento de vida_extraterrestre .",d008.s012.t002,bn:00026622n bn:00026624n
,"No obstante , la convocatoria de una rueda_de_prensa para debatirlo , en la que no se divulgaron detalles del <WSD>descubrimiento<WSD> , generó una gran especulación en Internet sobre la posibilidad de que el informe indicase el descubrimiento de vida_extraterrestre .",d008.s012.t003,bn:00012940n bn:00027530n bn:00027529n
