Anyway , the debate deals with if that type of behavior not prohibited specifically by the regulation contradicts the principles of the sport , that is to say , if with these actions fraud is committed ; then , indeed , they are respectful actions with the sport regulation , but they seem to elude its sense .	10	11	d006.s009.t002	behavior	NOUN	behavior%1:04:00::
Anyway , the debate deals with if that type of behavior not prohibited specifically by the regulation contradicts the principles of the sport , that is to say , if with these actions fraud is committed ; then , indeed , they are respectful actions with the sport regulation , but they seem to elude its sense .	19	20	d006.s009.t003	principle	NOUN	principle%1:10:00::
Anyway , the debate deals with if that type of behavior not prohibited specifically by the regulation contradicts the principles of the sport , that is to say , if with these actions fraud is committed ; then , indeed , they are respectful actions with the sport regulation , but they seem to elude its sense .	22	23	d006.s009.t004	sport	NOUN	sport%1:04:00::
Anyway , the debate deals with if that type of behavior not prohibited specifically by the regulation contradicts the principles of the sport , that is to say , if with these actions fraud is committed ; then , indeed , they are respectful actions with the sport regulation , but they seem to elude its sense .	32	33	d006.s009.t005	action	NOUN	action%1:04:02::
Anyway , the debate deals with if that type of behavior not prohibited specifically by the regulation contradicts the principles of the sport , that is to say , if with these actions fraud is committed ; then , indeed , they are respectful actions with the sport regulation , but they seem to elude its sense .	33	34	d006.s009.t006	fraud	NOUN	fraud%1:04:00::
Anyway , the debate deals with if that type of behavior not prohibited specifically by the regulation contradicts the principles of the sport , that is to say , if with these actions fraud is committed ; then , indeed , they are respectful actions with the sport regulation , but they seem to elude its sense .	44	45	d006.s009.t007	action	NOUN	action%1:04:02::
Anyway , the debate deals with if that type of behavior not prohibited specifically by the regulation contradicts the principles of the sport , that is to say , if with these actions fraud is committed ; then , indeed , they are respectful actions with the sport regulation , but they seem to elude its sense .	47	48	d006.s009.t008	sport	NOUN	sport%1:04:00::
Anyway , the debate deals with if that type of behavior not prohibited specifically by the regulation contradicts the principles of the sport , that is to say , if with these actions fraud is committed ; then , indeed , they are respectful actions with the sport regulation , but they seem to elude its sense .	48	49	d006.s009.t009	regulation	NOUN	regulation%1:10:00::
Anyway , the debate deals with if that type of behavior not prohibited specifically by the regulation contradicts the principles of the sport , that is to say , if with these actions fraud is committed ; then , indeed , they are respectful actions with the sport regulation , but they seem to elude its sense .	56	57	d006.s009.t010	sense	NOUN	sense%1:09:04::
The matter examines the type of damage that is brought to the sporting spirit .	1	2	d006.s010.t000	matter	NOUN	matter%1:09:00::
The matter examines the type of damage that is brought to the sporting spirit .	4	5	d006.s010.t001	type	NOUN	type%1:09:00::
The matter examines the type of damage that is brought to the sporting spirit .	6	7	d006.s010.t002	damage	NOUN	damage%1:11:00::
The matter examines the type of damage that is brought to the sporting spirit .	13	14	d006.s010.t003	spirit	NOUN	spirit%1:26:00::
One of the advantages that include the sport spirit is the physical integrity of the opposite players , aspect that with these actions was n't put into danger , that is to say , there was no violent game .	3	4	d006.s011.t000	advantage	NOUN	advantage%1:07:01::
One of the advantages that include the sport spirit is the physical integrity of the opposite players , aspect that with these actions was n't put into danger , that is to say , there was no violent game .	7	8	d006.s011.t001	sport	NOUN	sport%1:04:00::
One of the advantages that include the sport spirit is the physical integrity of the opposite players , aspect that with these actions was n't put into danger , that is to say , there was no violent game .	8	9	d006.s011.t002	spirit	NOUN	spirit%1:26:00::
One of the advantages that include the sport spirit is the physical integrity of the opposite players , aspect that with these actions was n't put into danger , that is to say , there was no violent game .	12	13	d006.s011.t003	integrity	NOUN	integrity%1:07:00::
One of the advantages that include the sport spirit is the physical integrity of the opposite players , aspect that with these actions was n't put into danger , that is to say , there was no violent game .	16	17	d006.s011.t004	player	NOUN	player%1:18:01::
One of the advantages that include the sport spirit is the physical integrity of the opposite players , aspect that with these actions was n't put into danger , that is to say , there was no violent game .	18	19	d006.s011.t005	aspect	NOUN	aspect%1:07:02::
One of the advantages that include the sport spirit is the physical integrity of the opposite players , aspect that with these actions was n't put into danger , that is to say , there was no violent game .	22	23	d006.s011.t006	action	NOUN	action%1:04:02::
One of the advantages that include the sport spirit is the physical integrity of the opposite players , aspect that with these actions was n't put into danger , that is to say , there was no violent game .	27	28	d006.s011.t007	danger	NOUN	danger%1:26:00::
One of the advantages that include the sport spirit is the physical integrity of the opposite players , aspect that with these actions was n't put into danger , that is to say , there was no violent game .	38	39	d006.s011.t008	game	NOUN	game%1:04:03::
Another of these advantages to which it is alluded to with the fare-play is to avoid that the team of the lawbreaker players takes advantage unjustly of the opposite team , which did not happen either .	3	4	d006.s012.t000	advantage	NOUN	advantage%1:07:01::
Another of these advantages to which it is alluded to with the fare-play is to avoid that the team of the lawbreaker players takes advantage unjustly of the opposite team , which did not happen either .	18	19	d006.s012.t001	team	NOUN	team%1:14:00::
Another of these advantages to which it is alluded to with the fare-play is to avoid that the team of the lawbreaker players takes advantage unjustly of the opposite team , which did not happen either .	21	22	d006.s012.t002	lawbreaker	NOUN	lawbreaker%1:18:00::
Another of these advantages to which it is alluded to with the fare-play is to avoid that the team of the lawbreaker players takes advantage unjustly of the opposite team , which did not happen either .	22	23	d006.s012.t003	player	NOUN	player%1:18:01::
Another of these advantages to which it is alluded to with the fare-play is to avoid that the team of the lawbreaker players takes advantage unjustly of the opposite team , which did not happen either .	24	25	d006.s012.t004	advantage	NOUN	advantage%1:07:01::
Another of these advantages to which it is alluded to with the fare-play is to avoid that the team of the lawbreaker players takes advantage unjustly of the opposite team , which did not happen either .	29	30	d006.s012.t005	team	NOUN	team%1:14:00::
However , the paradoxical thing about the action of the players of Real Madrid is that it did not comply to what we normally characterize as legal fraud , because the violation of the rules was not made secretly as to try to avoid the sanction , but their action was most evident and thus they received punishment from the referee .	4	5	d006.s013.t000	thing	NOUN	thing%1:07:00::
However , the paradoxical thing about the action of the players of Real Madrid is that it did not comply to what we normally characterize as legal fraud , because the violation of the rules was not made secretly as to try to avoid the sanction , but their action was most evident and thus they received punishment from the referee .	7	8	d006.s013.t001	action	NOUN	action%1:04:02::
However , the paradoxical thing about the action of the players of Real Madrid is that it did not comply to what we normally characterize as legal fraud , because the violation of the rules was not made secretly as to try to avoid the sanction , but their action was most evident and thus they received punishment from the referee .	10	11	d006.s013.t002	player	NOUN	player%1:18:01::
However , the paradoxical thing about the action of the players of Real Madrid is that it did not comply to what we normally characterize as legal fraud , because the violation of the rules was not made secretly as to try to avoid the sanction , but their action was most evident and thus they received punishment from the referee .	26	28	d006.s013.t003	legal_fraud	NOUN	legal_fraud%1:04:00::
However , the paradoxical thing about the action of the players of Real Madrid is that it did not comply to what we normally characterize as legal fraud , because the violation of the rules was not made secretly as to try to avoid the sanction , but their action was most evident and thus they received punishment from the referee .	31	32	d006.s013.t004	violation	NOUN	violation%1:04:00::
However , the paradoxical thing about the action of the players of Real Madrid is that it did not comply to what we normally characterize as legal fraud , because the violation of the rules was not made secretly as to try to avoid the sanction , but their action was most evident and thus they received punishment from the referee .	34	35	d006.s013.t005	rule	NOUN	rule%1:10:00::
However , the paradoxical thing about the action of the players of Real Madrid is that it did not comply to what we normally characterize as legal fraud , because the violation of the rules was not made secretly as to try to avoid the sanction , but their action was most evident and thus they received punishment from the referee .	45	46	d006.s013.t006	sanction	NOUN	sanction%1:04:02::
However , the paradoxical thing about the action of the players of Real Madrid is that it did not comply to what we normally characterize as legal fraud , because the violation of the rules was not made secretly as to try to avoid the sanction , but their action was most evident and thus they received punishment from the referee .	49	50	d006.s013.t007	action	NOUN	action%1:04:02::
However , the paradoxical thing about the action of the players of Real Madrid is that it did not comply to what we normally characterize as legal fraud , because the violation of the rules was not made secretly as to try to avoid the sanction , but their action was most evident and thus they received punishment from the referee .	57	58	d006.s013.t008	punishment	NOUN	punishment%1:04:00::
However , the paradoxical thing about the action of the players of Real Madrid is that it did not comply to what we normally characterize as legal fraud , because the violation of the rules was not made secretly as to try to avoid the sanction , but their action was most evident and thus they received punishment from the referee .	60	61	d006.s013.t009	referee	NOUN	referee%1:18:00::
They waited for and accepted the sanction with no complaints .	6	7	d006.s014.t000	sanction	NOUN	sanction%1:04:02::
They waited for and accepted the sanction with no complaints .	9	10	d006.s014.t001	complaint	NOUN	complaint%1:10:00::
Another question is what type of advantage the violators obtained in the actions deliberately carried out .	1	2	d006.s015.t000	question	NOUN	question%1:10:01::
Another question is what type of advantage the violators obtained in the actions deliberately carried out .	4	5	d006.s015.t001	type	NOUN	type%1:09:00::
Another question is what type of advantage the violators obtained in the actions deliberately carried out .	6	7	d006.s015.t002	advantage	NOUN	advantage%1:07:01::
Another question is what type of advantage the violators obtained in the actions deliberately carried out .	8	9	d006.s015.t003	violator	NOUN	violator%1:18:01::
Another question is what type of advantage the violators obtained in the actions deliberately carried out .	12	13	d006.s015.t004	action	NOUN	action%1:04:02::
Here it seems necessary to state that it is n't a disadvantageous situation for rival nor is an obtained benefit in the same game , because evidently the result of the action supposes leaving their own team with less players .	12	13	d006.s016.t000	situation	NOUN	situation%1:26:00::
Here it seems necessary to state that it is n't a disadvantageous situation for rival nor is an obtained benefit in the same game , because evidently the result of the action supposes leaving their own team with less players .	14	15	d006.s016.t001	rival	NOUN	rival%1:18:00::
Here it seems necessary to state that it is n't a disadvantageous situation for rival nor is an obtained benefit in the same game , because evidently the result of the action supposes leaving their own team with less players .	19	20	d006.s016.t002	benefit	NOUN	benefit%1:07:00::
Here it seems necessary to state that it is n't a disadvantageous situation for rival nor is an obtained benefit in the same game , because evidently the result of the action supposes leaving their own team with less players .	23	24	d006.s016.t003	game	NOUN	game%1:04:03::
Here it seems necessary to state that it is n't a disadvantageous situation for rival nor is an obtained benefit in the same game , because evidently the result of the action supposes leaving their own team with less players .	28	29	d006.s016.t004	result	NOUN	result%1:19:00::
Here it seems necessary to state that it is n't a disadvantageous situation for rival nor is an obtained benefit in the same game , because evidently the result of the action supposes leaving their own team with less players .	31	32	d006.s016.t005	action	NOUN	action%1:04:02::
Here it seems necessary to state that it is n't a disadvantageous situation for rival nor is an obtained benefit in the same game , because evidently the result of the action supposes leaving their own team with less players .	36	37	d006.s016.t006	team	NOUN	team%1:14:00::
Here it seems necessary to state that it is n't a disadvantageous situation for rival nor is an obtained benefit in the same game , because evidently the result of the action supposes leaving their own team with less players .	39	40	d006.s016.t007	player	NOUN	player%1:18:01::
And neither is it a useful strategy for the next game , because the club will not be able to count on those players .	6	7	d006.s017.t000	strategy	NOUN	strategy%1:09:00::
And neither is it a useful strategy for the next game , because the club will not be able to count on those players .	10	11	d006.s017.t001	game	NOUN	game%1:04:03::
And neither is it a useful strategy for the next game , because the club will not be able to count on those players .	14	15	d006.s017.t002	club	NOUN	club%1:14:00::
And neither is it a useful strategy for the next game , because the club will not be able to count on those players .	23	24	d006.s017.t003	player	NOUN	player%1:18:01::
The advantage , obviously , consists in the fact that the players will begin the following phase of the Championship without cards that could threaten their participation in a future game .	1	2	d006.s018.t000	advantage	NOUN	advantage%1:07:01::
The advantage , obviously , consists in the fact that the players will begin the following phase of the Championship without cards that could threaten their participation in a future game .	8	9	d006.s018.t001	fact	NOUN	fact%1:09:01::
The advantage , obviously , consists in the fact that the players will begin the following phase of the Championship without cards that could threaten their participation in a future game .	11	12	d006.s018.t002	player	NOUN	player%1:18:01::
The advantage , obviously , consists in the fact that the players will begin the following phase of the Championship without cards that could threaten their participation in a future game .	16	17	d006.s018.t003	phase	NOUN	phase%1:28:00::
The advantage , obviously , consists in the fact that the players will begin the following phase of the Championship without cards that could threaten their participation in a future game .	19	20	d006.s018.t004	championship	NOUN	championship%1:11:00::
The advantage , obviously , consists in the fact that the players will begin the following phase of the Championship without cards that could threaten their participation in a future game .	21	22	d006.s018.t005	card	NOUN	card%1:27:00::
The advantage , obviously , consists in the fact that the players will begin the following phase of the Championship without cards that could threaten their participation in a future game .	26	27	d006.s018.t006	participation	NOUN	participation%1:04:00::
The advantage , obviously , consists in the fact that the players will begin the following phase of the Championship without cards that could threaten their participation in a future game .	30	31	d006.s018.t007	game	NOUN	game%1:04:03::
But it is about a long term advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .	6	7	d006.s019.t000	term	NOUN	term%1:28:00::
But it is about a long term advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .	7	8	d006.s019.t001	advantage	NOUN	advantage%1:07:01::
But it is about a long term advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .	12	13	d006.s019.t002	degree	NOUN	degree%1:26:01::
But it is about a long term advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .	14	15	d006.s019.t003	indetermination	NOUN	indetermination%1:07:00::
But it is about a long term advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .	18	19	d006.s019.t004	team	NOUN	team%1:14:00::
But it is about a long term advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .	24	25	d006.s019.t005	change	NOUN	change%1:11:00::
But it is about a long term advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .	28	29	d006.s019.t006	addition	NOUN	addition%1:21:00::
But it is about a long term advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .	31	32	d006.s019.t007	action	NOUN	action%1:04:02::
But it is about a long term advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .	33	34	d006.s019.t008	player	NOUN	player%1:18:01::
But it is about a long term advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .	36	37	d006.s019.t009	sanction	NOUN	sanction%1:04:02::
But it is about a long term advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .	37	38	d006.s019.t010	game	NOUN	game%1:04:03::
But it is about a long term advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .	43	44	d006.s019.t011	cycle	NOUN	cycle%1:11:01::
But it is about a long term advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .	45	46	d006.s019.t012	card	NOUN	card%1:27:00::
But it is about a long term advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .	50	51	d006.s019.t013	suspension	NOUN	suspension%1:04:01::
But it is about a long term advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .	52	53	d006.s019.t014	card	NOUN	card%1:27:00::
But it is about a long term advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .	53	54	d006.s019.t015	accumulation	NOUN	accumulation%1:04:00::
But it is about a long term advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .	55	56	d006.s019.t016	place	NOUN	place%1:04:01::
But it is about a long term advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .	63	64	d006.s019.t017	cycle	NOUN	cycle%1:11:01::
So that , by passing rounds , it is not so clear that it is an advantage .	5	6	d006.s020.t000	round	NOUN	round%1:28:01::
So that , by passing rounds , it is not so clear that it is an advantage .	16	17	d006.s020.t001	advantage	NOUN	advantage%1:07:01::
Those actions are really against the sporting spirit , which is part of the strategic decisions that favor taking advantages allowed by the rules .	1	2	d006.s021.t000	action	NOUN	action%1:04:02::
Those actions are really against the sporting spirit , which is part of the strategic decisions that favor taking advantages allowed by the rules .	7	8	d006.s021.t001	spirit	NOUN	spirit%1:26:00::
Those actions are really against the sporting spirit , which is part of the strategic decisions that favor taking advantages allowed by the rules .	11	12	d006.s021.t002	part	NOUN	part%1:24:00::
Those actions are really against the sporting spirit , which is part of the strategic decisions that favor taking advantages allowed by the rules .	15	16	d006.s021.t003	decision	NOUN	decision%1:09:00::
Those actions are really against the sporting spirit , which is part of the strategic decisions that favor taking advantages allowed by the rules .	19	20	d006.s021.t004	advantage	NOUN	advantage%1:07:01::
Those actions are really against the sporting spirit , which is part of the strategic decisions that favor taking advantages allowed by the rules .	23	24	d006.s021.t005	rule	NOUN	rule%1:10:00::
Regarding this assumption , the players did not act in order to avoid the application of the sanction ( this would have been a clear case of legal fraud ) , but rather chosen when to obey it .	2	3	d006.s022.t000	assumption	NOUN	assumption%1:09:00::
Regarding this assumption , the players did not act in order to avoid the application of the sanction ( this would have been a clear case of legal fraud ) , but rather chosen when to obey it .	5	6	d006.s022.t001	player	NOUN	player%1:18:01::
Regarding this assumption , the players did not act in order to avoid the application of the sanction ( this would have been a clear case of legal fraud ) , but rather chosen when to obey it .	14	15	d006.s022.t002	application	NOUN	application%1:04:02::
Regarding this assumption , the players did not act in order to avoid the application of the sanction ( this would have been a clear case of legal fraud ) , but rather chosen when to obey it .	17	18	d006.s022.t003	sanction	NOUN	sanction%1:04:02::
Regarding this assumption , the players did not act in order to avoid the application of the sanction ( this would have been a clear case of legal fraud ) , but rather chosen when to obey it .	25	26	d006.s022.t004	case	NOUN	case%1:11:00::
Regarding this assumption , the players did not act in order to avoid the application of the sanction ( this would have been a clear case of legal fraud ) , but rather chosen when to obey it .	27	29	d006.s022.t005	legal_fraud	NOUN	legal_fraud%1:04:00::
They made a strategic decision without avoiding the punishment .	4	5	d006.s023.t000	decision	NOUN	decision%1:09:00::
They made a strategic decision without avoiding the punishment .	8	9	d006.s023.t001	punishment	NOUN	punishment%1:04:00::
Although the border between the wittiness and the law fraud is diffuse , in this occasion I believe it was a clear case of wittiness .	2	3	d006.s024.t000	border	NOUN	border%1:15:00::
Although the border between the wittiness and the law fraud is diffuse , in this occasion I believe it was a clear case of wittiness .	5	6	d006.s024.t001	wittiness	NOUN	wittiness%1:10:00::
Although the border between the wittiness and the law fraud is diffuse , in this occasion I believe it was a clear case of wittiness .	8	9	d006.s024.t002	law	NOUN	law%1:14:00::
Although the border between the wittiness and the law fraud is diffuse , in this occasion I believe it was a clear case of wittiness .	9	10	d006.s024.t003	fraud	NOUN	fraud%1:04:00::
Although the border between the wittiness and the law fraud is diffuse , in this occasion I believe it was a clear case of wittiness .	15	16	d006.s024.t004	occasion	NOUN	occasion%1:11:00::
Although the border between the wittiness and the law fraud is diffuse , in this occasion I believe it was a clear case of wittiness .	22	23	d006.s024.t005	case	NOUN	case%1:11:00::
Although the border between the wittiness and the law fraud is diffuse , in this occasion I believe it was a clear case of wittiness .	24	25	d006.s024.t006	wittiness	NOUN	wittiness%1:10:00::
The controversy seems to arise from two factors : because it was about two auto expulsions and the way the transmission of the directive was carried out to cause them .	1	2	d006.s025.t000	controversy	NOUN	controversy%1:10:00::
The controversy seems to arise from two factors : because it was about two auto expulsions and the way the transmission of the directive was carried out to cause them .	7	8	d006.s025.t001	factor	NOUN	factor%1:11:00::
The controversy seems to arise from two factors : because it was about two auto expulsions and the way the transmission of the directive was carried out to cause them .	15	16	d006.s025.t002	expulsion	NOUN	expulsion%1:04:01::
The controversy seems to arise from two factors : because it was about two auto expulsions and the way the transmission of the directive was carried out to cause them .	18	19	d006.s025.t003	way	NOUN	way%1:07:01::
The controversy seems to arise from two factors : because it was about two auto expulsions and the way the transmission of the directive was carried out to cause them .	20	21	d006.s025.t004	transmission	NOUN	transmission%1:04:01::
The controversy seems to arise from two factors : because it was about two auto expulsions and the way the transmission of the directive was carried out to cause them .	23	24	d006.s025.t005	directive	NOUN	directive%1:10:00::
The damage brought about to the principles of the sport by these actions is not as much ethical as aesthetic .	1	2	d006.s026.t000	damage	NOUN	damage%1:11:00::
The damage brought about to the principles of the sport by these actions is not as much ethical as aesthetic .	6	7	d006.s026.t001	principle	NOUN	principle%1:10:00::
The damage brought about to the principles of the sport by these actions is not as much ethical as aesthetic .	9	10	d006.s026.t002	sport	NOUN	sport%1:04:00::
The damage brought about to the principles of the sport by these actions is not as much ethical as aesthetic .	12	13	d006.s026.t003	action	NOUN	action%1:04:02::
Arsenic-tolerant microbe raises possibility of new types of life on Earth , or elsewhere	1	2	d007.s000.t000	microbe	NOUN	microbe%1:05:00::
Arsenic-tolerant microbe raises possibility of new types of life on Earth , or elsewhere	3	4	d007.s000.t001	possibility	NOUN	possibility%1:26:00::
Arsenic-tolerant microbe raises possibility of new types of life on Earth , or elsewhere	6	7	d007.s000.t002	type	NOUN	type%1:09:00::
The discovery of a strange bacteria that can use arsenic as one of its nutrients widens the scope for finding new forms of life on Earth and possibly beyond .	1	2	d007.s001.t000	discovery	NOUN	discovery%1:10:00::
The discovery of a strange bacteria that can use arsenic as one of its nutrients widens the scope for finding new forms of life on Earth and possibly beyond .	5	6	d007.s001.t001	bacterium	NOUN	bacterium%1:05:00::
The discovery of a strange bacteria that can use arsenic as one of its nutrients widens the scope for finding new forms of life on Earth and possibly beyond .	9	10	d007.s001.t002	arsenic	NOUN	arsenic%1:27:00::
The discovery of a strange bacteria that can use arsenic as one of its nutrients widens the scope for finding new forms of life on Earth and possibly beyond .	14	15	d007.s001.t003	nutrient	NOUN	nutrient%1:03:00::
The discovery of a strange bacteria that can use arsenic as one of its nutrients widens the scope for finding new forms of life on Earth and possibly beyond .	17	18	d007.s001.t004	scope	NOUN	scope%1:07:00::
The discovery of a strange bacteria that can use arsenic as one of its nutrients widens the scope for finding new forms of life on Earth and possibly beyond .	21	22	d007.s001.t005	form	NOUN	form%1:14:02::
While researchers discovered the unusual bacteria here in Earth , they say it shows that life has possibilities beyond the major elements that have been considered essential .	1	2	d007.s002.t000	researcher	NOUN	researcher%1:18:00::
While researchers discovered the unusual bacteria here in Earth , they say it shows that life has possibilities beyond the major elements that have been considered essential .	5	6	d007.s002.t001	bacterium	NOUN	bacterium%1:05:00::
While researchers discovered the unusual bacteria here in Earth , they say it shows that life has possibilities beyond the major elements that have been considered essential .	8	9	d007.s002.t002	earth	NOUN	earth%1:17:00::
While researchers discovered the unusual bacteria here in Earth , they say it shows that life has possibilities beyond the major elements that have been considered essential .	15	16	d007.s002.t003	life	NOUN	life%1:19:00::
While researchers discovered the unusual bacteria here in Earth , they say it shows that life has possibilities beyond the major elements that have been considered essential .	17	18	d007.s002.t004	possibility	NOUN	possibility%1:26:00::
While researchers discovered the unusual bacteria here in Earth , they say it shows that life has possibilities beyond the major elements that have been considered essential .	21	22	d007.s002.t005	element	NOUN	element%1:27:00::
`` This organism has dual capability . ''	2	3	d007.s003.t000	organism	NOUN	organism%1:03:00::
`` This organism has dual capability . ''	5	6	d007.s003.t001	capability	NOUN	capability%1:26:00::
`` It can grow with either phosphorus or arsenic . ''	6	7	d007.s004.t000	phosphorus	NOUN	phosphorus%1:27:00::
`` It can grow with either phosphorus or arsenic . ''	8	9	d007.s004.t001	arsenic	NOUN	arsenic%1:27:00::
`` That makes it very peculiar , though it falls short of being some form of truly ` alien ' life , '' commented Paul C. W. Davies of Arizona State University , a co-author of the report appearing in Thursday 's online edition of the journal Science .	14	15	d007.s005.t000	form	NOUN	form%1:09:01::
`` That makes it very peculiar , though it falls short of being some form of truly ` alien ' life , '' commented Paul C. W. Davies of Arizona State University , a co-author of the report appearing in Thursday 's online edition of the journal Science .	20	21	d007.s005.t001	life	NOUN	life%1:19:00::
`` That makes it very peculiar , though it falls short of being some form of truly ` alien ' life , '' commented Paul C. W. Davies of Arizona State University , a co-author of the report appearing in Thursday 's online edition of the journal Science .	37	38	d007.s005.t002	report	NOUN	report%1:10:03::
`` That makes it very peculiar , though it falls short of being some form of truly ` alien ' life , '' commented Paul C. W. Davies of Arizona State University , a co-author of the report appearing in Thursday 's online edition of the journal Science .	40	41	d007.s005.t003	thursday	NOUN	thursday%1:28:00::
`` That makes it very peculiar , though it falls short of being some form of truly ` alien ' life , '' commented Paul C. W. Davies of Arizona State University , a co-author of the report appearing in Thursday 's online edition of the journal Science .	43	44	d007.s005.t004	edition	NOUN	edition%1:10:02::
`` That makes it very peculiar , though it falls short of being some form of truly ` alien ' life , '' commented Paul C. W. Davies of Arizona State University , a co-author of the report appearing in Thursday 's online edition of the journal Science .	46	47	d007.s005.t005	journal	NOUN	journal%1:10:00::
Six major elements have long been considered essential for life - carbon , hydrogen , nitrogen , oxygen , phosphorus and sulfur .	2	3	d007.s006.t000	element	NOUN	element%1:27:00::
Six major elements have long been considered essential for life - carbon , hydrogen , nitrogen , oxygen , phosphorus and sulfur .	9	10	d007.s006.t001	life	NOUN	life%1:19:00::
Six major elements have long been considered essential for life - carbon , hydrogen , nitrogen , oxygen , phosphorus and sulfur .	11	12	d007.s006.t002	carbon	NOUN	carbon%1:27:00::
Six major elements have long been considered essential for life - carbon , hydrogen , nitrogen , oxygen , phosphorus and sulfur .	13	14	d007.s006.t003	hydrogen	NOUN	hydrogen%1:27:00::
Six major elements have long been considered essential for life - carbon , hydrogen , nitrogen , oxygen , phosphorus and sulfur .	15	16	d007.s006.t004	nitrogen	NOUN	nitrogen%1:27:00::
Six major elements have long been considered essential for life - carbon , hydrogen , nitrogen , oxygen , phosphorus and sulfur .	17	18	d007.s006.t005	oxygen	NOUN	oxygen%1:27:00::
Six major elements have long been considered essential for life - carbon , hydrogen , nitrogen , oxygen , phosphorus and sulfur .	19	20	d007.s006.t006	phosphorus	NOUN	phosphorus%1:27:00::
Six major elements have long been considered essential for life - carbon , hydrogen , nitrogen , oxygen , phosphorus and sulfur .	21	22	d007.s006.t007	sulfur	NOUN	sulfur%1:27:00::
But the researchers found that the bacteria , discovered in Mono Lake , Calif. , is able to continue to grow after substituting arsenic for phosphorus .	2	3	d007.s007.t000	researcher	NOUN	researcher%1:18:00::
But the researchers found that the bacteria , discovered in Mono Lake , Calif. , is able to continue to grow after substituting arsenic for phosphorus .	6	7	d007.s007.t001	bacterium	NOUN	bacterium%1:05:00::
But the researchers found that the bacteria , discovered in Mono Lake , Calif. , is able to continue to grow after substituting arsenic for phosphorus .	13	14	d007.s007.t002	calif.	NOUN	calif.%1:15:00::
But the researchers found that the bacteria , discovered in Mono Lake , Calif. , is able to continue to grow after substituting arsenic for phosphorus .	23	24	d007.s007.t003	arsenic	NOUN	arsenic%1:27:00::
But the researchers found that the bacteria , discovered in Mono Lake , Calif. , is able to continue to grow after substituting arsenic for phosphorus .	25	26	d007.s007.t004	phosphorus	NOUN	phosphorus%1:27:00::
`` It makes you wonder what else is possible , '' said Ariel D. Anbar of Arizona State University , a co-author of the report .	24	25	d007.s008.t000	report	NOUN	report%1:10:03::
The find is important in the search for life beyond Earth because researchers need to be able to recognize life , to know what life looks like , Anbar said .	1	2	d007.s009.t000	find	NOUN	find%1:09:00::
